face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,race_from_name,gender_from_name,adjusted_race
detected_faces/CFD-BM-243-218-N_face0.jpg,Black,Black,Male,30-39,"[5.0354543e-06 9.9973083e-01 7.9421872e-05 1.2072446e-08 2.9579766e-07
 1.7925906e-04 5.2039195e-06]",[3.9902679e-06 9.9992812e-01 2.9188365e-07 6.7651250e-05],[9.9999744e-01 2.5993609e-06],"[3.8322167e-07 7.4174750e-06 3.2871384e-03 2.8260344e-01 5.5403763e-01
 1.5281014e-01 7.1317703e-03 1.2030213e-04 1.8221598e-06]",Black,Male,Black
detected_faces/CFD-BF-009-002-N_face0.jpg,Black,Black,Female,20-29,"[1.1704623e-05 8.8535202e-01 4.2626290e-03 3.2290438e-04 3.5986092e-02
 7.4032269e-02 3.2374573e-05]",[1.34606935e-05 9.00189042e-01 3.24965790e-02 6.73008338e-02],[0.00671466 0.9932853 ],"[1.2099653e-07 6.7616675e-05 4.8316065e-02 6.3540900e-01 2.9718056e-01
 1.8675912e-02 3.4546660e-04 5.0037752e-06 1.5264690e-07]",Black,Female,Black
detected_faces/CFD-LM-246-087-N_face0.jpg,Latino_Hispanic,White,Male,20-29,"[1.7775320e-01 5.2773848e-04 7.6862448e-01 5.5279061e-03 1.0437511e-02
 2.1763421e-03 3.4952890e-02]",[0.5447269  0.03670559 0.09470575 0.32386172],[9.9999994e-01 6.1808905e-08],"[9.8280417e-08 1.9787645e-05 5.8849521e-02 8.8342971e-01 5.6986496e-02
 7.0987822e-04 4.4573781e-06 7.7985838e-08 6.0926808e-10]",Latino/a,Male,Latino_Hispanic
detected_faces/CFD-WF-001-027-F_face0.jpg,White,White,Male,20-29,"[9.9383569e-01 3.2668100e-07 1.0001340e-04 4.5214961e-07 8.1589025e-07
 1.7658172e-07 6.0624965e-03]",[9.9979848e-01 1.2436033e-04 6.8702604e-05 8.4469893e-06],[0.53277665 0.4672234 ],"[2.4021796e-07 1.3524006e-04 1.2924318e-01 6.7676359e-01 1.8151742e-01
 1.2201271e-02 1.3697274e-04 2.0675157e-06 4.1132360e-08]",White,Female,White
detected_faces/CFD-LF-229-164-N_face0.jpg,Latino_Hispanic,Indian,Female,20-29,"[0.07391866 0.00527881 0.8136822  0.00256638 0.00587875 0.04194606
 0.05672917]",[0.18949956 0.07015643 0.00775638 0.73258764],[0.11685783 0.8831421 ],"[8.8595669e-07 1.2401342e-03 2.2908951e-01 6.2567580e-01 1.3933101e-01
 4.6067219e-03 5.4793629e-05 1.1510510e-06 2.8276869e-08]",Latino/a,Female,Latino_Hispanic
detected_faces/CFD-BM-003-030-A_face0.jpg,Black,Black,Male,10-19,"[1.7643627e-04 6.7898762e-01 5.1690299e-02 1.7752961e-04 1.0910882e-02
 2.5663263e-01 1.4246039e-03]",[3.3113445e-04 6.8889296e-01 7.7397507e-03 3.0303615e-01],[9.9976659e-01 2.3344143e-04],"[9.3891258e-06 1.4653916e-02 5.5954206e-01 3.1088701e-01 1.0146615e-01
 1.2990045e-02 4.4474474e-04 6.4616061e-06 2.4737969e-07]",Black,Male,Black
detected_faces/CFD-BM-030-041-A_face0.jpg,Black,Black,Male,30-39,"[5.8773130e-05 9.9179995e-01 6.4609256e-03 9.2015267e-07 3.1911179e-05
 1.4535717e-03 1.9392050e-04]",[6.8091504e-06 9.9980181e-01 1.6683747e-05 1.7476019e-04],[9.9999988e-01 1.1127325e-07],"[8.6066366e-06 1.5691436e-04 1.6599091e-02 3.2349551e-01 5.1204199e-01
 1.3798727e-01 9.5594916e-03 1.4831009e-04 2.7386427e-06]",Black,Male,Black
detected_faces/CFD-BM-017-052-HC_face0.jpg,Black,Black,Male,30-39,"[2.4855872e-05 9.9691725e-01 2.3440418e-03 2.1125541e-05 4.0512485e-04
 2.8505202e-04 2.5885720e-06]",[5.0253984e-06 9.9961644e-01 2.1264836e-04 1.6588124e-04],[9.9982202e-01 1.7798865e-04],"[4.0511795e-06 6.7633380e-05 2.5326064e-02 3.7497953e-01 4.0671280e-01
 1.6056843e-01 3.1901810e-02 4.1976347e-04 1.9892646e-05]",Black,Male,Black
detected_faces/CFD-WM-001-007-HC_face0.jpg,White,White,Male,10-19,"[9.3176895e-01 2.5067204e-06 4.9354606e-03 1.5076233e-05 2.9347406e-05
 3.9671264e-05 6.3209035e-02]",[9.96645272e-01 1.02411825e-04 4.52283537e-04 2.80004810e-03],[9.9999964e-01 3.7088355e-07],"[3.2967368e-08 5.6695484e-04 9.7360337e-01 2.5658626e-02 1.6460729e-04
 6.4156657e-06 3.9238564e-08 1.5761996e-09 1.9470965e-11]",White,Male,White
detected_faces/CFD-WM-039-018-N_face0.jpg,White,White,Male,20-29,"[9.99999881e-01 4.35271347e-10 7.19772970e-08 3.06084011e-08
 2.46407268e-08 2.72211864e-10 1.02998946e-07]",[9.9999934e-01 4.4042416e-08 6.3552659e-07 1.5831729e-08],[0.9895636  0.01043642],"[5.6875521e-08 1.5250582e-04 3.1827274e-01 6.3733488e-01 4.0539727e-02
 3.6627497e-03 3.7092257e-05 3.0258616e-07 1.8471788e-08]",White,Male,White
detected_faces/CFD-WF-036-015-A_face0.jpg,White,White,Male,10-19,"[9.8893058e-01 1.1528703e-07 4.0688663e-04 2.4336896e-06 4.6520963e-06
 7.4858540e-06 1.0647719e-02]",[9.9991596e-01 2.3113757e-06 4.1251740e-05 4.0495604e-05],[0.96664846 0.03335151],"[2.5884652e-05 2.2440137e-02 6.7425668e-01 2.2079156e-01 6.4146176e-02
 1.7932812e-02 3.9270555e-04 1.3535025e-05 4.9453854e-07]",White,Female,White
detected_faces/CFD-BF-032-017-A_face0.jpg,Black,Black,Female,30-39,"[1.7022437e-06 9.9975002e-01 8.0518243e-05 3.6668680e-06 4.0976738e-05
 1.2212079e-04 9.9172371e-07]",[2.54275365e-05 9.99195993e-01 1.03327315e-04 6.75268937e-04],[0.0544913 0.9455087],"[1.43053185e-05 8.65438080e-04 2.52718478e-02 1.85501948e-01
 4.04004723e-01 3.26385021e-01 5.67152090e-02 1.20065978e-03
 4.08553533e-05]",Black,Female,Black
detected_faces/CFD-BF-030-002-N_face0.jpg,Black,Black,Female,20-29,"[3.2497766e-07 9.9951035e-01 1.7852810e-05 8.9457660e-07 1.4546844e-05
 4.5602550e-04 8.0683300e-08]",[1.9954075e-06 9.9939334e-01 3.3982084e-05 5.7076762e-04],[0.00162304 0.998377  ],"[8.5941167e-08 6.3811394e-04 1.9236071e-01 7.4608213e-01 6.0211848e-02
 7.0360338e-04 3.5993726e-06 3.0681313e-08 1.1038717e-09]",Black,Female,Black
detected_faces/CFD-IM-611-306-N_face0.jpg,Indian,Indian,Male,30-39,"[3.4935751e-03 1.0057569e-03 5.3744119e-02 3.0128749e-05 3.1416491e-04
 9.2334360e-01 1.8068625e-02]",[2.4418209e-02 7.2759675e-04 2.6492937e-04 9.7458929e-01],[9.9998766e-01 1.2324234e-05],"[4.8956126e-06 1.8346385e-05 1.3180698e-04 3.6003660e-02 6.9844168e-01
 2.6099750e-01 4.3809214e-03 2.0930822e-05 2.3429773e-07]",Indian Asian,Male,Indian
detected_faces/CFD-BF-045-062-HO_face0.jpg,Black,Black,Female,20-29,"[4.69286351e-05 9.81854379e-01 6.02462655e-03 1.02368642e-06
 1.20315135e-05 1.20541258e-02 6.84669840e-06]",[1.8166873e-04 9.7778422e-01 6.8637573e-06 2.2027196e-02],[1.1840330e-04 9.9988157e-01],"[2.65648055e-07 2.45884905e-04 1.24699198e-01 7.63299525e-01
 1.09692015e-01 2.04046909e-03 2.24997548e-05 1.87420795e-07
 1.58607238e-09]",Black,Female,Black
detected_faces/CFD-BF-049-039-A_face0.jpg,Black,Indian,Female,20-29,"[1.5858503e-05 7.5451273e-01 2.1700528e-03 1.0410650e-05 3.1881005e-04
 2.4293101e-01 4.1060604e-05]",[4.3892956e-05 4.9068755e-01 1.6832297e-03 5.0758535e-01],[0.09227175 0.90772825],"[4.4835433e-06 7.4378599e-04 1.0661341e-01 5.0436711e-01 3.0816752e-01
 7.5708635e-02 4.1701896e-03 2.1757114e-04 7.2143853e-06]",Black,Female,Black
detected_faces/CFD-WM-035-036-HC_face0.jpg,White,White,Male,20-29,"[8.28440130e-01 1.19350902e-04 1.57008186e-01 2.26139510e-03
 1.42449397e-03 1.62120021e-04 1.05843125e-02]",[9.9755800e-01 5.4991315e-04 1.6331305e-03 2.5899275e-04],[9.9989748e-01 1.0252619e-04],"[4.2974198e-06 2.1000649e-03 2.7988830e-01 5.2386093e-01 1.8418293e-01
 9.7350329e-03 2.2464739e-04 3.7141338e-06 7.7954596e-08]",White,Male,White
detected_faces/CFD-IF-660-464-N_face0.jpg,Middle Eastern,Indian,Female,10-19,"[2.8845087e-02 2.8476931e-04 7.6410450e-02 4.2367913e-04 1.4978652e-03
 5.9435010e-02 8.3310312e-01]",[0.02381389 0.01138409 0.0127613  0.95204073],[0.2930896  0.70691043],"[1.9089694e-06 6.4091599e-03 6.8835604e-01 2.7309000e-01 3.0671261e-02
 1.4290527e-03 3.9864946e-05 2.6703619e-06 6.4619464e-08]",Indian Asian,Female,Latino_Hispanic
detected_faces/CFD-WM-022-008-A_face0.jpg,Latino_Hispanic,White,Male,30-39,"[0.08279054 0.00093369 0.8009818  0.0098131  0.01025301 0.02427227
 0.07095565]",[0.67641807 0.00115436 0.18950555 0.13292207],[9.9999964e-01 3.8757364e-07],"[3.1351210e-06 2.0988173e-05 1.5870794e-03 3.0534154e-01 6.6050351e-01
 3.2261107e-02 2.8001075e-04 2.6100467e-06 2.1186407e-08]",White,Male,Latino_Hispanic
detected_faces/CFD-BF-007-004-HO_face0.jpg,Black,Black,Female,30-39,"[3.4995224e-05 8.6277461e-01 4.9709021e-03 6.1367859e-07 5.9382337e-06
 1.3220558e-01 7.3630858e-06]",[6.2299674e-05 7.4965316e-01 1.2105033e-05 2.5027242e-01],[4.4964597e-04 9.9955034e-01],"[9.9734843e-06 1.0012061e-03 6.8244487e-02 2.7441353e-01 4.8215565e-01
 1.6262746e-01 1.1412133e-02 1.3461708e-04 9.0425942e-07]",Black,Female,Black
detected_faces/CFD-WM-032-008-HC_face0.jpg,White,White,Male,20-29,"[9.9953687e-01 2.0543173e-07 1.8195978e-04 4.1051558e-06 3.0291808e-06
 1.3861619e-06 2.7252108e-04]",[9.9989122e-01 1.4956355e-05 4.9351638e-05 4.4489323e-05],[9.9981296e-01 1.8701510e-04],"[6.4082553e-07 4.7884929e-05 2.7938016e-02 6.8856621e-01 2.7458939e-01
 8.7667573e-03 9.0392525e-05 7.2496715e-07 1.6853193e-08]",White,Male,White
detected_faces/CFD-BM-010-019-A_face0.jpg,Black,Black,Male,20-29,"[2.8384867e-04 7.5072861e-01 2.9776085e-02 3.5616008e-04 7.1358774e-03
 2.1131368e-01 4.0578170e-04]",[1.3079980e-04 9.2223775e-01 3.9426392e-04 7.7237234e-02],[9.9999869e-01 1.3017897e-06],"[4.1186770e-08 3.3756810e-06 9.9385660e-03 8.3142751e-01 1.5449522e-01
 4.1105133e-03 2.4586489e-05 1.8854529e-07 4.0928558e-09]",Black,Male,Black
detected_faces/CFD-BM-236-248-N_face0.jpg,Black,Black,Male,30-39,"[6.9117914e-06 9.9917763e-01 4.1678827e-04 2.4101541e-07 6.2379918e-06
 3.7180621e-04 2.0369704e-05]",[2.8292548e-06 9.9985981e-01 9.9748131e-06 1.2736878e-04],[1.0000000e+00 2.0191072e-08],"[3.3187163e-07 1.2837154e-05 4.4146841e-03 1.8919593e-01 4.3798077e-01
 3.3030540e-01 3.7404474e-02 6.7788159e-04 7.7375244e-06]",Black,Male,Black
detected_faces/CFD-BF-016-018-HO_face0.jpg,Black,Black,Female,30-39,"[4.5570493e-04 9.3263841e-01 4.1993048e-02 6.6265574e-04 2.1274786e-02
 2.9673262e-03 8.0739746e-06]",[0.00102011 0.9856588  0.01156977 0.00175116],[3.950873e-05 9.999605e-01],"[7.6202049e-08 1.2063126e-06 3.5337959e-03 2.9412705e-01 6.0371578e-01
 9.7334310e-02 1.2816919e-03 6.1365868e-06 2.6816252e-08]",Black,Female,Black
detected_faces/CFD-WF-020-027-F_face0.jpg,White,White,Female,20-29,"[9.9262971e-01 1.0229695e-06 1.2861312e-03 4.7551040e-03 6.8500277e-04
 2.7771177e-06 6.4027112e-04]",[9.9665588e-01 3.2214411e-05 3.2919855e-03 1.9908199e-05],[3.0060278e-04 9.9969947e-01],"[1.9960930e-07 1.2153497e-04 3.1581797e-02 5.2014530e-01 4.0889397e-01
 3.8451470e-02 7.9462986e-04 1.0718378e-05 3.1560333e-07]",White,Female,White
detected_faces/CFD-BM-022-014-F_face0.jpg,Black,Black,Male,20-29,"[6.1802967e-07 9.9992406e-01 4.5829744e-05 1.9515548e-08 1.0617978e-06
 2.4030545e-05 4.4107883e-06]",[1.1326762e-06 9.9998546e-01 1.6512093e-06 1.1774191e-05],[9.9999845e-01 1.5237570e-06],"[8.3471853e-08 6.9499902e-06 9.5964810e-03 6.8330860e-01 2.8706938e-01
 1.9823395e-02 1.9234979e-04 2.7066828e-06 9.1695306e-08]",Black,Male,Black
detected_faces/CFD-BF-044-007-HO_face0.jpg,Black,Indian,Male,20-29,"[1.2265717e-06 5.1920879e-01 6.8456557e-04 2.9007189e-05 5.0843353e-03
 4.7499114e-01 9.8669432e-07]",[2.0630447e-05 4.7919887e-01 1.1624709e-02 5.0915581e-01],[0.72159046 0.2784095 ],"[7.1266335e-08 1.0057926e-05 1.9718857e-02 5.0667220e-01 4.0828601e-01
 6.3864931e-02 1.4356805e-03 1.1832939e-05 3.3908631e-07]",Black,Female,Black
detected_faces/CFD-BM-016-030-F_face0.jpg,Black,Indian,Male,20-29,"[1.4238193e-03 4.0583920e-01 1.5964612e-01 1.5852243e-05 6.9530244e-04
 4.0504867e-01 2.7330948e-02]",[0.00073423 0.28612328 0.00114704 0.7119955 ],[9.9999988e-01 1.3517419e-07],"[5.2843188e-07 7.9785015e-05 1.8040286e-02 7.2568792e-01 2.4753591e-01
 8.5921101e-03 6.2843872e-05 5.9550757e-07 7.0359785e-09]",Black,Male,Black
detected_faces/CFD-IM-700-009-N_face0.jpg,Indian,Indian,Male,20-29,"[3.5058428e-03 1.9034182e-01 3.2494271e-01 3.0671500e-04 1.1604825e-02
 3.3872536e-01 1.3057272e-01]",[0.00270776 0.35285932 0.0150146  0.6294184 ],[9.9999994e-01 6.1131729e-08],"[9.9676846e-08 4.7804087e-06 3.6244050e-03 7.4231076e-01 2.4876168e-01
 5.2719992e-03 2.5919915e-05 3.2443782e-07 4.3725219e-09]",Indian Asian,Male,Indian
detected_faces/CFD-AM-220-134-N_face0.jpg,Southeast Asian,Asian,Male,20-29,"[7.7391131e-04 2.5373604e-03 8.4222235e-02 7.6903291e-02 8.1772864e-01
 1.7460106e-02 3.7440364e-04]",[0.00184476 0.02244059 0.7805938  0.19512087],[9.999976e-01 2.335691e-06],"[2.3194241e-08 9.4609546e-05 3.0312717e-01 6.8839866e-01 8.3481790e-03
 3.1233340e-05 6.5506427e-08 3.3835545e-09 5.6331700e-11]",Asian America,Male,Southeast Asian
detected_faces/CFD-AF-217-155-N_face0.jpg,East Asian,Asian,Female,20-29,"[6.5410569e-02 8.0795231e-05 9.7441331e-02 6.2431228e-01 2.0571421e-01
 5.3271308e-04 6.5079718e-03]",[0.06240295 0.0073864  0.925331   0.00487966],[2.2976003e-04 9.9977028e-01],"[1.17074805e-07 4.23154066e-04 3.09467942e-01 6.72052562e-01
 1.80015359e-02 5.45566108e-05 1.03519447e-07 3.19457394e-09
 4.60146296e-11]",Asian America,Female,East Asian
detected_faces/CFD-WF-013-019-F_face0.jpg,White,White,Female,20-29,"[9.9689072e-01 2.8435204e-07 1.3427263e-03 1.3081217e-04 7.9527774e-05
 5.7757288e-06 1.5502009e-03]",[9.9815363e-01 2.5320058e-05 1.7815089e-03 3.9488394e-05],[0.1815263 0.8184737],"[1.6032358e-07 1.1388488e-04 7.7661537e-02 6.0963970e-01 2.9595584e-01
 1.6517216e-02 1.1091199e-04 7.5570864e-07 9.5657420e-09]",White,Female,White
detected_faces/CFD-BF-010-001-N_face0.jpg,Black,Black,Female,20-29,"[3.7377169e-05 9.5011944e-01 3.8763555e-03 1.7869924e-04 7.6542385e-03
 3.8068537e-02 6.5187058e-05]",[6.0929917e-05 9.6892709e-01 2.4924299e-03 2.8519589e-02],[0.01024357 0.9897564 ],"[2.8280996e-07 7.1484290e-05 2.7589850e-02 4.8367348e-01 4.2157310e-01
 6.3640721e-02 3.3866707e-03 6.2813859e-05 1.6797864e-06]",Black,Female,Black
detected_faces/CFD-BM-025-004-HC_face0.jpg,Black,Black,Male,30-39,"[2.5055060e-06 9.9989706e-01 3.5238209e-05 1.1315328e-08 1.2892949e-07
 6.3300969e-05 1.8070439e-06]",[1.9222214e-06 9.9990696e-01 1.1979103e-06 9.0004120e-05],[9.999994e-01 5.539056e-07],"[3.7842395e-07 4.7943618e-06 7.1240315e-04 8.3396919e-02 4.5455167e-01
 4.2925617e-01 3.1257693e-02 8.0426905e-04 1.5644930e-05]",Black,Male,Black
detected_faces/CFD-AM-251-124-N_face0.jpg,Southeast Asian,Asian,Male,20-29,"[1.06642925e-04 4.24943253e-04 2.00804472e-02 8.76469538e-02
 8.91212940e-01 5.07415272e-04 2.06361165e-05]",[2.2231277e-04 3.1631836e-03 9.9473017e-01 1.8843572e-03],[9.9999988e-01 1.6802908e-07],"[5.33966151e-08 5.65070841e-05 1.11227535e-01 8.47694933e-01
 4.06307578e-02 3.87902430e-04 2.25852500e-06 6.43876632e-08
 7.70907504e-10]",Asian America,Male,Southeast Asian
detected_faces/CFD-WM-208-068-N_face0.jpg,White,White,Male,20-29,"[9.5211196e-01 3.1888130e-06 4.4789519e-03 3.4434506e-04 2.3647673e-04
 1.9215769e-05 4.2805981e-02]",[9.9731755e-01 4.8822538e-05 2.2692746e-03 3.6418487e-04],[9.9999833e-01 1.6301722e-06],"[4.0386325e-07 2.2829416e-04 2.6482886e-01 7.0874202e-01 2.5882594e-02
 3.1677878e-04 9.8917747e-07 1.1193716e-08 1.3762412e-10]",White,Male,White
detected_faces/CFD-LM-222-239-N_face0.jpg,Latino_Hispanic,White,Male,30-39,"[1.2467019e-01 8.7603490e-05 8.2085681e-01 5.8484240e-03 4.3302034e-03
 2.2396190e-02 2.1810543e-02]",[9.7132367e-01 5.1223603e-04 5.7585840e-03 2.2405537e-02],[9.9998260e-01 1.7431945e-05],"[4.5066674e-05 5.6340668e-04 5.3520966e-03 7.1770765e-02 6.5824926e-01
 2.5582945e-01 8.1359595e-03 5.3821823e-05 2.2525816e-07]",Latino/a,Male,Latino_Hispanic
detected_faces/CFD-WF-245-084-N_face0.jpg,White,White,Female,30-39,"[9.4323415e-01 1.0812772e-04 2.2978188e-02 3.1059906e-03 9.0690859e-04
 2.6455475e-04 2.9402127e-02]",[9.5623064e-01 1.8330662e-03 4.1131277e-02 8.0497452e-04],[5.757253e-04 9.994242e-01],"[2.4571199e-07 7.9163055e-06 1.3735485e-03 1.1251673e-01 4.9647352e-01
 3.5682133e-01 3.1777356e-02 1.0165343e-03 1.2817691e-05]",White,Female,White
detected_faces/CFD-IM-615-167-N_face0.jpg,Indian,Indian,Male,40-49,"[1.4857275e-02 1.5965815e-03 3.7255785e-01 4.4123325e-04 2.7397263e-03
 5.8193111e-01 2.5876161e-02]",[0.01196577 0.00454596 0.0077289  0.9757594 ],[9.999996e-01 4.056320e-07],"[1.4092482e-05 4.8432310e-05 9.2098658e-04 8.1756040e-03 3.6358699e-01
 5.7645762e-01 5.0539542e-02 2.5608987e-04 6.5204404e-07]",Indian Asian,Male,Indian
detected_faces/CFD-BF-222-240-N_face0.jpg,Black,Black,Female,20-29,"[5.9156400e-06 9.9883842e-01 2.5671610e-04 1.5203763e-06 1.6290880e-05
 8.7678368e-04 4.3613004e-06]",[1.9562808e-06 9.9973357e-01 1.6809774e-05 2.4773032e-04],[0.00553462 0.9944654 ],"[8.35774927e-07 1.59919597e-04 3.41177844e-02 7.06582904e-01
 2.48546004e-01 1.04248095e-02 1.65526246e-04 2.16126909e-06
 5.02568547e-08]",Black,Female,Black
detected_faces/CFD-WF-213-031-N_face0.jpg,White,White,Female,20-29,"[9.9681205e-01 2.6942541e-08 3.3255175e-05 6.1906059e-07 2.8641375e-07
 1.9586672e-07 3.1537306e-03]",[9.9998218e-01 5.2326004e-06 6.9443886e-06 5.5901505e-06],[0.00264143 0.9973586 ],"[3.4575855e-08 6.5001936e-05 1.5657762e-01 7.5982112e-01 8.2347997e-02
 1.1837175e-03 4.4312887e-06 4.5758636e-08 6.9471212e-10]",White,Female,White
detected_faces/CFD-WF-031-015-A_face0.jpg,White,White,Female,30-39,"[9.9212420e-01 2.1335350e-07 1.9316188e-03 2.9202111e-04 1.5457461e-04
 1.5258547e-05 5.4821284e-03]",[9.9835646e-01 2.3680418e-06 1.5104380e-03 1.3063048e-04],[0.03042062 0.9695794 ],"[4.9172199e-06 6.4826995e-04 6.9845870e-02 3.9430663e-01 4.7491354e-01
 5.9376985e-02 8.9237350e-04 1.1264579e-05 1.3167862e-07]",White,Female,White
detected_faces/CFD-BF-024-002-N_face0.jpg,Black,Black,Female,20-29,"[1.09408265e-05 9.95790720e-01 1.48444052e-03 8.60454111e-06
 2.67491909e-04 2.40165973e-03 3.61452730e-05]",[2.0646070e-05 9.9598521e-01 1.4520445e-04 3.8489208e-03],[0.06230004 0.9377    ],"[6.4080433e-07 8.8513778e-05 3.2119244e-02 5.5626583e-01 3.4041286e-01
 6.7721762e-02 3.3340722e-03 5.5679968e-05 1.4366381e-06]",Black,Female,Black
detected_faces/CFD-LM-243-075-N_face0.jpg,Latino_Hispanic,White,Male,20-29,"[5.72058111e-02 1.20820834e-04 8.68004858e-01 1.95849072e-02
 3.30492817e-02 5.70399361e-03 1.63303278e-02]",[0.4205238  0.0054386  0.2818394  0.29219818],[9.9994791e-01 5.2100702e-05],"[1.5422626e-07 6.8126108e-05 2.1473865e-01 7.3452908e-01 4.9996585e-02
 6.6470046e-04 2.6670994e-06 6.1938245e-08 5.7273292e-10]",Latino/a,Male,Latino_Hispanic
detected_faces/CFD-WM-217-070-N_face0.jpg,White,White,Male,10-19,"[8.2329434e-01 2.6570855e-05 4.0585365e-02 4.7332134e-02 7.8904331e-03
 5.6232187e-05 8.0815002e-02]",[9.2826581e-01 1.1216437e-04 7.1392402e-02 2.2963907e-04],[0.9763893  0.02361068],"[6.4887622e-08 2.2399431e-04 6.6359538e-01 3.3015934e-01 5.9561571e-03
 6.4626009e-05 4.2270946e-07 1.7890699e-08 4.4769488e-10]",White,Male,White
detected_faces/CFD-WM-017-011-A_face0.jpg,White,White,Male,20-29,"[9.9988109e-01 1.2712908e-07 6.1574807e-05 5.6146342e-07 1.0021745e-06
 4.6454227e-07 5.5218832e-05]",[9.9999076e-01 1.9292661e-06 5.7465704e-06 1.6067354e-06],[1.000000e+00 4.436647e-09],"[2.4806614e-06 1.6245731e-04 3.1026809e-02 5.4137689e-01 3.9491412e-01
 3.2025427e-02 4.8745979e-04 4.3140890e-06 3.2505870e-08]",White,Male,White
detected_faces/CFD-AM-223-138-N_face0.jpg,East Asian,Asian,Male,20-29,"[1.4486300e-03 8.2919447e-05 1.6980389e-02 6.4327693e-01 3.3661148e-01
 1.1142426e-03 4.8534077e-04]",[0.00345012 0.0057806  0.98782766 0.00294164],[1.0000000e+00 5.3273337e-09],"[4.01366975e-07 6.06881396e-04 1.70766413e-01 7.87089884e-01
 4.10754196e-02 4.58241528e-04 2.58283649e-06 1.04048254e-07
 7.57710339e-10]",Asian America,Male,East Asian
detected_faces/CFD-BM-010-003-N_face0.jpg,Black,Black,Male,20-29,"[5.1139094e-05 9.7405523e-01 6.0074548e-03 1.4111868e-05 5.9432589e-04
 1.9154031e-02 1.2363710e-04]",[7.0180240e-06 9.9731863e-01 7.7723576e-05 2.5966754e-03],[9.999944e-01 5.593527e-06],"[1.19368089e-08 6.64760319e-06 5.00086918e-02 9.11846817e-01
 3.76852304e-02 4.51315922e-04 1.28106217e-06 1.37262814e-08
 3.24708871e-10]",Black,Male,Black
detected_faces/CFD-BF-225-192-N_face0.jpg,Black,Black,Female,40-49,"[9.4012532e-05 9.7843295e-01 1.2321590e-02 1.3107357e-04 2.1073001e-03
 6.8526268e-03 6.0463208e-05]",[2.5075777e-05 9.9738044e-01 3.8784280e-04 2.2066038e-03],[0.00311318 0.9968868 ],"[1.0553423e-06 8.0804666e-06 7.4791047e-04 3.7474565e-02 3.7432623e-01
 5.0738740e-01 7.8525640e-02 1.5073192e-03 2.1722268e-05]",Black,Female,Black
detected_faces/CFD-BF-010-005-HC_face0.jpg,Black,Black,Female,20-29,"[2.9777164e-05 9.8733002e-01 2.4591035e-03 3.9492523e-05 8.0823735e-04
 9.3155066e-03 1.7865417e-05]",[5.8531146e-05 9.7821355e-01 6.9105194e-04 2.1036878e-02],[0.0324566 0.9675434],"[3.5304450e-07 1.8073333e-04 8.5455298e-02 6.1267465e-01 2.7698216e-01
 2.4075134e-02 6.2232639e-04 9.1425527e-06 2.3782712e-07]",Black,Female,Black
detected_faces/CFD-BM-040-013-A_face0.jpg,Black,Black,Male,20-29,"[1.3168541e-05 9.9888396e-01 3.5409685e-04 8.8382251e-07 3.6935890e-05
 4.8530404e-04 2.2565966e-04]",[2.5080593e-05 9.9949306e-01 8.3571278e-05 3.9830638e-04],[9.9993044e-01 6.9617337e-05],"[2.23495925e-04 6.11789012e-03 1.12419285e-01 4.53804731e-01
 3.28662246e-01 9.20745954e-02 6.31235819e-03 3.63062340e-04
 2.23690586e-05]",Black,Male,Black
detected_faces/CFD-WF-026-002-N_face0.jpg,Latino_Hispanic,White,Female,30-39,"[3.2618874e-01 7.7623270e-05 5.8740735e-01 1.4689877e-03 1.4013386e-03
 1.7742723e-03 8.1681699e-02]",[9.6130371e-01 6.1442488e-04 2.4324074e-02 1.3757795e-02],[0.00177212 0.9982279 ],"[3.0707387e-08 3.3362841e-07 2.8203422e-04 2.0954717e-02 5.1167858e-01
 4.3799573e-01 2.8758962e-02 3.2903627e-04 5.6401399e-07]",White,Female,Latino_Hispanic
detected_faces/CFD-WF-028-019-F_face0.jpg,White,White,Female,30-39,"[9.9998796e-01 1.4296070e-09 3.1047125e-06 2.5783552e-07 1.5979559e-07
 1.8499668e-08 8.4517651e-06]",[9.9990785e-01 1.2482990e-06 8.4607316e-05 6.3077796e-06],[8.3218643e-04 9.9916786e-01],"[4.84731473e-08 4.27926216e-06 7.17523787e-03 3.08378607e-01
 4.06748086e-01 2.67380834e-01 1.01176165e-02 1.89289771e-04
 5.99012947e-06]",White,Female,White
detected_faces/CFD-LF-225-164-N_face0.jpg,Latino_Hispanic,White,Female,20-29,"[0.04196141 0.00195133 0.85968876 0.00180162 0.00575624 0.07267302
 0.01616758]",[0.6673775  0.11208148 0.03503407 0.1855069 ],[0.00937501 0.990625  ],"[6.9909454e-08 2.5694081e-04 1.3566853e-01 7.7919132e-01 8.4128506e-02
 7.5241376e-04 2.1796113e-06 2.5781461e-08 2.9821462e-10]",Latino/a,Female,Latino_Hispanic
detected_faces/CFD-BM-019-004-HO_face0.jpg,Black,Black,Male,20-29,"[3.1451162e-07 9.9994564e-01 1.5594527e-05 1.5829695e-08 6.3242521e-07
 3.6740312e-05 1.1093254e-06]",[5.1298900e-07 9.9998707e-01 3.6986144e-06 8.6639129e-06],[9.9995023e-01 4.9825838e-05],"[3.0560674e-08 2.5868072e-05 6.4199060e-02 8.7211937e-01 6.2174153e-02
 1.4719319e-03 9.4685620e-06 1.7309377e-07 6.8425052e-09]",Black,Male,Black
