face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,real_age,age_group_merged
detected_faces_fgnet/074A04_face0.JPG,White,White,Male,3-9,"[6.3118619e-01 2.1575270e-05 1.8147419e-01 9.6728941e-03 1.0440341e-03
 1.4732210e-03 1.7512791e-01]",[9.9474341e-01 2.7093705e-05 2.9161819e-03 2.3133142e-03],[0.9544433  0.04555669],"[1.6357199e-03 9.3344408e-01 6.3806333e-02 6.3212198e-04 3.7635627e-04
 9.3648596e-05 9.8444152e-06 1.7572019e-06 2.0449231e-07]",4.0,0-9
detected_faces_fgnet/079A05_face0.JPG,Middle Eastern,White,Male,3-9,"[4.1643029e-01 3.8979575e-05 8.0995001e-02 7.5320789e-04 1.1063771e-03
 9.5693497e-03 4.9110678e-01]",[9.4025379e-01 2.6947408e-04 2.9797202e-03 5.6497067e-02],[0.9979847  0.00201524],"[8.1007142e-04 9.4549894e-01 5.3362571e-02 1.5221401e-04 8.5552107e-05
 8.1133934e-05 8.0901600e-06 1.2881690e-06 1.9079971e-07]",5.0,0-9
detected_faces_fgnet/024A17_face0.JPG,White,White,Male,20-29,"[7.5077713e-01 2.2118246e-04 3.5094846e-02 1.4164144e-05 4.0930252e-05
 3.0438695e-04 2.1354735e-01]",[9.9732751e-01 5.3032028e-04 1.4615066e-04 1.9960562e-03],[9.9999630e-01 3.6898061e-06],"[1.44690972e-07 6.44799820e-06 1.33911232e-02 7.81439960e-01
 1.99929044e-01 5.19558787e-03 3.71222814e-05 6.18737147e-07
 1.07714415e-08]",17.0,20-39
detected_faces_fgnet/052A13_face0.JPG,Middle Eastern,White,Female,20-29,"[1.1985712e-01 2.1307194e-04 2.9625294e-01 8.2965515e-04 9.6087978e-04
 7.3809400e-02 5.0807691e-01]",[0.7300487  0.00154785 0.00679215 0.26161122],[0.00813058 0.99186945],"[1.58907923e-07 2.73845915e-04 2.55893707e-01 7.09495604e-01
 3.38143334e-02 5.18619199e-04 3.59555975e-06 1.17646216e-07
 4.93110841e-09]",13.0,20-39
detected_faces_fgnet/073A02_face0.JPG,White,White,Male,3-9,"[5.6023765e-01 5.7881578e-05 5.8788333e-02 6.7402649e-04 1.5432695e-04
 1.4619402e-03 3.7862587e-01]",[9.9888313e-01 1.6015376e-05 2.7618144e-04 8.2462956e-04],[0.88926417 0.11073588],"[1.6600142e-01 8.3008194e-01 3.4552936e-03 1.2912675e-04 1.3336381e-04
 1.2077919e-04 5.7929854e-05 1.8138946e-05 1.9775414e-06]",2.0,0-9
detected_faces_fgnet/033A05_face0.JPG,White,Black,Male,3-9,"[0.6318309  0.16396584 0.10798939 0.00131117 0.00268624 0.00809775
 0.08411869]",[0.06777056 0.90642333 0.00516548 0.02064062],[0.97130203 0.02869795],"[3.38570103e-02 9.54158425e-01 1.12206545e-02 2.43381102e-04
 2.37556640e-04 2.05765260e-04 6.14728051e-05 1.18009048e-05
 3.85642261e-06]",5.0,0-9
detected_faces_fgnet/069A04_face0.JPG,Middle Eastern,White,Male,3-9,"[2.22198829e-01 7.37715982e-06 1.31426286e-02 1.08724635e-05
 1.44160140e-05 2.33417563e-03 7.62291670e-01]",[9.9976522e-01 9.0137655e-07 7.7585983e-06 2.2607145e-04],[0.9924288  0.00757122],"[4.8575010e-03 9.4801337e-01 4.6618927e-02 2.4161449e-04 1.1252644e-04
 1.4003343e-04 1.3021670e-05 2.8354059e-06 2.6963863e-07]",4.0,0-9
detected_faces_fgnet/061A15_face0.JPG,White,White,Female,20-29,"[7.6248980e-01 1.8878686e-04 1.7718051e-01 4.7515542e-03 3.8548121e-03
 4.0427535e-03 4.7491837e-02]",[9.8800784e-01 3.8605498e-04 2.7432626e-03 8.8627972e-03],[0.00297844 0.99702156],"[4.9050186e-07 2.4822654e-04 7.7907018e-02 8.0603921e-01 1.1313511e-01
 2.6454451e-03 2.3359074e-05 1.1502103e-06 2.1806017e-08]",15.0,20-39
detected_faces_fgnet/054A17_face0.JPG,Latino_Hispanic,White,Female,20-29,"[4.2348772e-01 1.0922436e-04 4.9233007e-01 6.8776724e-05 2.2958692e-04
 1.9712555e-03 8.1803329e-02]",[9.9676949e-01 1.2539134e-04 3.0503250e-04 2.8000192e-03],[5.8861835e-05 9.9994111e-01],"[4.6208989e-08 2.8009908e-05 3.1798095e-02 5.3891671e-01 4.1699082e-01
 1.2216597e-02 4.9206577e-05 5.3957228e-07 3.3666407e-09]",17.0,20-39
detected_faces_fgnet/002A15_face0.JPG,White,White,Female,20-29,"[4.5174435e-01 4.4846343e-04 1.2795578e-01 1.1562895e-04 1.3981352e-04
 6.7864009e-03 4.1280955e-01]",[8.0471361e-01 2.5351258e-02 4.0714291e-04 1.6952801e-01],[0.00180787 0.99819213],"[3.5568874e-08 9.3818351e-04 4.6039119e-01 5.3142148e-01 7.2209323e-03
 2.8049084e-05 5.8450361e-08 1.4050960e-09 5.0526198e-11]",15.0,20-39
detected_faces_fgnet/017A19_face0.JPG,White,White,Male,20-29,"[4.4078007e-01 2.3419449e-04 1.6214706e-01 2.1170011e-04 4.7272551e-04
 1.4515032e-01 2.5100389e-01]",[9.3331802e-01 7.8471843e-03 1.6168463e-04 5.8673128e-02],[9.999993e-01 7.294594e-07],"[2.9991973e-08 5.3255926e-06 7.6163192e-03 8.1137276e-01 1.7927374e-01
 1.7290247e-03 2.7825674e-06 3.0020534e-08 2.7765987e-10]",19.0,20-39
detected_faces_fgnet/061A26_face0.JPG,White,White,Female,20-29,"[9.8246288e-01 3.7187321e-05 6.8860743e-03 2.6382032e-04 1.2675567e-04
 7.4218704e-05 1.0149163e-02]",[0.9004295  0.0013049  0.09555312 0.00271252],[0.00122092 0.99877906],"[1.0926602e-05 8.3447894e-04 3.1257223e-02 4.8867041e-01 4.0012982e-01
 7.5138338e-02 3.8243323e-03 1.3099967e-04 3.4979150e-06]",26.0,20-39
detected_faces_fgnet/048A11_face0.JPG,White,White,Male,10-19,"[0.6324742  0.00445785 0.07364197 0.01021365 0.01931548 0.00359394
 0.25630286]",[0.70347804 0.01765715 0.25413156 0.02473324],[0.8941615 0.1058385],"[3.2034441e-05 4.0912952e-02 7.0548475e-01 2.1000089e-01 3.8208235e-02
 5.0589833e-03 2.6027329e-04 3.8400056e-05 3.4643533e-06]",11.0,10-19
detected_faces_fgnet/067A39_face0.JPG,Indian,Indian,Female,30-39,"[2.3270278e-01 3.6180070e-05 1.4096193e-01 9.4730570e-04 1.3541576e-03
 3.2666993e-01 2.9732776e-01]",[2.5284177e-01 4.4883351e-04 9.5167191e-04 7.4575776e-01],[0.01280143 0.98719853],"[3.0100055e-05 1.5806686e-03 4.7592007e-02 3.5039759e-01 3.5604516e-01
 2.0939840e-01 3.2313749e-02 2.4390661e-03 2.0330379e-04]",39.0,20-39
detected_faces_fgnet/020A11_face0.JPG,White,White,Male,10-19,"[9.6576440e-01 6.5085505e-06 3.9531267e-03 6.0756796e-04 3.3644374e-04
 6.5593573e-05 2.9266289e-02]",[9.9371064e-01 2.9701533e-04 3.4853956e-03 2.5069877e-03],[0.7635917  0.23640826],"[5.5928598e-05 1.0351476e-01 7.6805276e-01 1.1936383e-01 7.9362830e-03
 1.0366812e-03 3.5415414e-05 3.7370116e-06 6.0209214e-07]",11.0,10-19
detected_faces_fgnet/005A18_face0.JPG,White,White,Female,20-29,"[8.7650079e-01 5.2031828e-05 8.6045675e-02 1.7386948e-03 8.6823408e-04
 2.5031464e-03 3.2291435e-02]",[0.91383445 0.00182649 0.00556385 0.07877515],[5.4945482e-04 9.9945056e-01],"[7.5290522e-08 8.5990661e-04 3.0627477e-01 6.7789149e-01 1.4914350e-02
 5.9144095e-05 1.3974906e-07 3.8541410e-09 1.1421970e-10]",18.0,20-39
detected_faces_fgnet/041A04_face0.JPG,Middle Eastern,White,Male,3-9,"[7.6692909e-02 4.0570307e-05 3.2651410e-02 2.5048812e-05 5.7026162e-05
 1.4253018e-02 8.7628001e-01]",[0.9810336  0.00101616 0.00303741 0.01491282],[0.9989992  0.00100085],"[8.5282447e-03 9.6915036e-01 2.2028552e-02 1.7994086e-04 5.8427086e-05
 5.2208219e-05 2.1006549e-06 1.8711268e-07 1.1851004e-08]",4.0,0-9
detected_faces_fgnet/017A26_face0.JPG,White,White,Male,20-29,"[8.1429732e-01 1.3557604e-05 4.4896003e-02 3.3226117e-04 6.4591173e-04
 1.7559887e-03 1.3805896e-01]",[9.9339044e-01 2.2302353e-05 6.9142634e-04 5.8957790e-03],[9.999815e-01 1.845833e-05],"[1.6516576e-06 1.2099671e-04 6.2764220e-02 5.4951549e-01 3.5439241e-01
 3.2930240e-02 2.7012127e-04 4.8144821e-06 6.8349252e-08]",26.0,20-39
detected_faces_fgnet/059A03_face0.JPG,White,White,Female,3-9,"[9.2796642e-01 7.7107761e-05 4.4399500e-02 1.1205603e-04 2.0031785e-04
 1.4365892e-03 2.5808217e-02]",[9.9806666e-01 4.4817876e-04 3.8845112e-05 1.4462449e-03],[0.10271184 0.89728814],"[6.3167927e-03 8.4680390e-01 1.3817586e-01 2.0453359e-03 2.6667772e-03
 3.1153248e-03 6.9459330e-04 1.5701597e-04 2.4401686e-05]",3.0,0-9
detected_faces_fgnet/012A04_face0.JPG,White,White,Male,3-9,"[4.8715302e-01 1.7047946e-04 5.2531756e-02 2.6236445e-05 4.8245212e-05
 6.1364835e-03 4.5393378e-01]",[9.9772227e-01 6.8038455e-05 8.8610890e-05 2.1210283e-03],[0.77443075 0.2255693 ],"[9.6273050e-03 9.6210790e-01 2.7168609e-02 7.3353003e-04 2.4257490e-04
 1.1250891e-04 6.0206903e-06 1.1557012e-06 3.5823251e-07]",4.0,0-9
detected_faces_fgnet/021A27_face0.JPG,White,White,Female,30-39,"[9.8258895e-01 1.1006755e-05 7.9862559e-03 2.9878099e-06 6.2008162e-06
 4.8473968e-05 9.3561057e-03]",[9.9876457e-01 5.1715971e-05 6.3279229e-05 1.1203717e-03],[0.02123702 0.97876304],"[1.0071547e-06 6.9433823e-05 1.2264834e-02 2.5552103e-01 4.8327288e-01
 2.1815312e-01 2.8139485e-02 2.4643734e-03 1.1382543e-04]",27.0,20-39
detected_faces_fgnet/062A16_face0.JPG,Middle Eastern,White,Female,20-29,"[0.2421552  0.00076695 0.15326007 0.0035056  0.00230545 0.02712313
 0.57088363]",[0.60970503 0.01139153 0.11843024 0.2604733 ],[0.30938777 0.69061226],"[3.0144845e-04 4.3762192e-02 3.8376096e-01 4.7908136e-01 8.2621373e-02
 1.0073257e-02 3.5498515e-04 4.1753301e-05 2.5829045e-06]",16.0,20-39
detected_faces_fgnet/070A03_face0.JPG,White,White,Male,3-9,"[4.4580767e-01 7.7961395e-03 3.8216960e-01 2.5401880e-05 6.1492698e-05
 1.2176136e-02 1.5196353e-01]",[9.6362942e-01 3.1867018e-04 2.9914356e-05 3.6022048e-02],[0.60607934 0.39392066],"[3.6547966e-03 9.7717905e-01 1.8921316e-02 1.3773156e-04 6.3282736e-05
 3.8222250e-05 4.5777183e-06 9.4094042e-07 8.9912788e-08]",3.0,0-9
detected_faces_fgnet/002A03_face0.JPG,White,White,Male,3-9,"[9.7799540e-01 5.6512704e-07 1.7909605e-04 1.3699583e-06 8.4065744e-07
 4.8407824e-06 2.1817956e-02]",[9.9948138e-01 3.2739976e-04 1.8959752e-05 1.7222037e-04],[0.8510405  0.14895946],"[4.12240811e-03 9.81119037e-01 1.45950858e-02 1.21161225e-04
 3.17001613e-05 1.00169127e-05 5.33308878e-07 5.01288575e-08
 1.22318813e-08]",3.0,0-9
detected_faces_fgnet/037A00_face0.JPG,Middle Eastern,White,Male,0-2,"[4.4599637e-02 1.3381476e-05 1.9983793e-02 1.1668675e-04 9.9309793e-05
 1.6586318e-03 9.3352854e-01]",[9.7477269e-01 8.8406137e-05 1.5399999e-02 9.7388886e-03],[0.6940312  0.30596885],"[7.9508990e-01 2.0188490e-01 1.7692442e-03 2.8779160e-04 4.0828026e-04
 4.4865938e-04 9.1322298e-05 1.7256620e-05 2.6634634e-06]",0.0,0-9
detected_faces_fgnet/065A06a_face0.JPG,Middle Eastern,White,Male,3-9,"[3.2790437e-01 9.2622841e-04 8.4479868e-02 7.6198182e-04 4.5087151e-04
 2.4866695e-03 5.8298993e-01]",[0.98608047 0.00279787 0.00494624 0.00617542],[0.8833412  0.11665882],"[1.7671719e-03 9.1956282e-01 7.7521697e-02 1.0323810e-03 1.0258085e-04
 1.2841033e-05 4.5942281e-07 8.5145345e-08 1.0722292e-08]",6.0,0-9
detected_faces_fgnet/052A16_face0.JPG,Latino_Hispanic,White,Female,20-29,"[0.3169145  0.00096625 0.56215554 0.03284746 0.01557506 0.00548578
 0.06605548]",[0.9856266  0.00430578 0.00642718 0.00364038],[8.4423786e-04 9.9915576e-01],"[2.6588427e-07 2.9833402e-04 1.3858506e-01 7.2217011e-01 1.3430405e-01
 4.5803906e-03 6.0079357e-05 1.6803153e-06 1.9660035e-08]",16.0,20-39
detected_faces_fgnet/007A18_face0.JPG,White,White,Male,10-19,"[9.4481534e-01 1.5780928e-05 7.8890286e-03 5.1795483e-05 3.9852304e-05
 8.6121712e-05 4.7102064e-02]",[9.9891937e-01 1.1623571e-05 2.6615075e-04 8.0278283e-04],[9.9999619e-01 3.7616655e-06],"[2.1214126e-07 7.1566697e-04 9.2046207e-01 7.7294141e-02 1.4594404e-03
 6.7876739e-05 5.7913149e-07 1.9327466e-08 5.3576610e-10]",18.0,10-19
detected_faces_fgnet/039A13_face0.JPG,White,White,Male,10-19,"[7.4232560e-01 7.3121728e-06 1.3126864e-02 1.1271445e-04 9.6780925e-05
 1.8745407e-03 2.4245615e-01]",[9.9482375e-01 2.5662206e-05 1.0602665e-04 5.0446177e-03],[0.91036195 0.08963803],"[2.5974297e-05 6.3771456e-02 8.3326334e-01 9.8741688e-02 3.9299252e-03
 2.6466863e-04 2.7422400e-06 2.2810650e-07 1.5121234e-08]",13.0,10-19
detected_faces_fgnet/060A11_face0.JPG,White,White,Female,3-9,"[5.9606785e-01 2.0590753e-05 8.9511804e-02 7.6487871e-05 1.2296865e-04
 6.6795093e-03 3.0752078e-01]",[9.5789611e-01 1.3010048e-04 2.0186945e-04 4.1771874e-02],[0.19683114 0.80316883],"[4.3975638e-04 9.2826015e-01 7.0625424e-02 5.0419167e-04 1.2362290e-04
 4.4197219e-05 2.2927877e-06 4.0168615e-07 5.6649331e-08]",11.0,0-9
detected_faces_fgnet/065A08_face0.JPG,Middle Eastern,Indian,Male,3-9,"[8.7562911e-02 1.4450509e-03 4.3255237e-01 4.0778410e-04 8.4409380e-04
 3.7622817e-02 4.3956497e-01]",[0.185306   0.01788207 0.003997   0.79281497],[0.75570995 0.2442901 ],"[8.7017659e-04 6.7502022e-01 3.1007367e-01 9.7717792e-03 3.4746605e-03
 7.4918824e-04 3.4198467e-05 5.5572727e-06 5.1946500e-07]",8.0,0-9
detected_faces_fgnet/064A15_face0.JPG,White,White,Male,10-19,"[9.1607624e-01 1.0956233e-04 1.7433265e-02 4.7379683e-05 1.5738301e-04
 1.2594278e-03 6.4916678e-02]",[9.686046e-01 6.348598e-04 3.721069e-04 3.038834e-02],[0.9639734 0.0360266],"[5.7305749e-07 6.8924632e-03 7.3657805e-01 2.4244332e-01 1.3104768e-02
 9.6634129e-04 1.3454908e-05 9.6161443e-07 5.3040541e-08]",15.0,10-19
detected_faces_fgnet/048A17_face0.JPG,Middle Eastern,White,Male,20-29,"[1.7573714e-01 2.6125679e-04 5.1872548e-02 1.6715059e-05 6.4572283e-05
 2.6514009e-03 7.6939636e-01]",[0.94348454 0.00452357 0.00186355 0.05012831],[9.999825e-01 1.752159e-05],"[9.34770185e-07 5.29090874e-04 1.53770000e-01 7.35876143e-01
 1.05257116e-01 4.54149302e-03 2.49050372e-05 3.95024159e-07
 7.46107798e-09]",17.0,20-39
detected_faces_fgnet/072A34_face0.JPG,White,White,Female,30-39,"[4.8625013e-01 7.2698516e-05 6.0947940e-02 1.3175550e-04 4.8660973e-04
 1.1141038e-03 4.5099676e-01]",[0.9701207  0.00147241 0.00328558 0.02512121],[2.2047052e-04 9.9977946e-01],"[3.0462934e-07 2.8383127e-05 8.0413315e-03 3.1167167e-01 5.4434454e-01
 1.3053790e-01 5.2563283e-03 1.1816034e-04 1.3856603e-06]",34.0,20-39
detected_faces_fgnet/013A18_face0.JPG,White,White,Male,20-29,"[8.1403589e-01 1.9949994e-06 1.7901441e-02 4.9691065e-05 3.7798749e-05
 3.9630271e-03 1.6401014e-01]",[9.9521559e-01 1.5707656e-05 4.9383857e-04 4.2747902e-03],[0.9968534  0.00314658],"[5.8573132e-06 2.6598598e-03 3.4837291e-01 6.2269974e-01 2.5397928e-02
 8.5803698e-04 5.4849747e-06 1.8199077e-07 1.2387238e-08]",18.0,20-39
detected_faces_fgnet/074A00_face0.JPG,White,White,Male,0-2,"[6.3257408e-01 1.0397774e-04 2.2333689e-02 7.9689790e-03 1.0952860e-03
 5.0845690e-04 3.3541548e-01]",[9.8982406e-01 4.2167879e-04 8.1186229e-03 1.6356105e-03],[0.9217612  0.07823879],"[9.9511784e-01 4.7770762e-03 8.0678819e-06 9.5306750e-06 2.9837720e-05
 3.7222166e-05 1.7573084e-05 2.4965416e-06 2.7174158e-07]",0.0,0-9
detected_faces_fgnet/045A12_face0.JPG,White,White,Male,20-29,"[9.4632447e-01 2.7376091e-05 5.5989684e-03 1.2380255e-05 2.6643014e-05
 1.4115025e-04 4.7869027e-02]",[9.7535622e-01 3.1924441e-03 3.4947653e-04 2.1101916e-02],[0.9968541  0.00314592],"[2.2156192e-07 2.7043943e-04 3.0072954e-01 6.5800387e-01 3.9584085e-02
 1.4000554e-03 1.1341470e-05 3.6945320e-07 1.7275024e-08]",12.0,20-39
detected_faces_fgnet/063A20_face0.JPG,Middle Eastern,White,Male,20-29,"[2.4650045e-01 3.1303333e-03 3.1128395e-01 4.2205706e-04 2.0806314e-03
 2.3339770e-03 4.3424863e-01]",[0.8776795  0.00551168 0.06610709 0.05070161],[0.9962744  0.00372564],"[2.6899073e-07 6.6142081e-04 3.9302388e-01 5.8122206e-01 2.4783587e-02
 3.0765991e-04 1.0499062e-06 3.1346534e-08 8.5157759e-10]",20.0,20-39
detected_faces_fgnet/064A03_face0.JPG,White,White,Male,3-9,"[9.8097461e-01 3.9149195e-06 1.8636039e-03 6.6695866e-05 4.1465315e-05
 5.4561944e-05 1.6995048e-02]",[9.9982828e-01 4.2098550e-06 1.1983019e-04 4.7627185e-05],[0.9183015  0.08169843],"[2.1260273e-02 9.4840056e-01 2.9437518e-02 5.1263883e-04 1.8199623e-04
 1.7543022e-04 2.2796239e-05 6.5946497e-06 2.2305346e-06]",3.0,0-9
detected_faces_fgnet/034A02_face0.JPG,White,Asian,Female,0-2,"[0.33232749 0.02644046 0.11263508 0.17431773 0.29859468 0.04403553
 0.01164901]",[0.2975174  0.22568667 0.44251722 0.03427866],[0.29375023 0.7062498 ],"[9.56528544e-01 4.29752655e-02 1.17509815e-04 6.99484517e-05
 1.40900083e-04 1.12494752e-04 4.51078849e-05 7.82960433e-06
 2.36038522e-06]",2.0,0-9
detected_faces_fgnet/052A18_face0.JPG,White,White,Female,20-29,"[5.1824421e-01 4.0028853e-04 2.9698044e-02 2.7986596e-04 2.8725588e-04
 1.0347134e-03 4.5005557e-01]",[9.9605149e-01 1.8048622e-03 1.2126588e-03 9.3100592e-04],[4.0870815e-05 9.9995911e-01],"[2.6431728e-08 3.9012728e-05 3.5917424e-02 7.1259415e-01 2.4550854e-01
 5.8978973e-03 4.2195406e-05 7.1266061e-07 1.8787070e-08]",18.0,20-39
detected_faces_fgnet/069A05_face0.JPG,Middle Eastern,White,Male,3-9,"[1.2128682e-01 9.5319614e-05 3.9873578e-02 6.5190829e-06 4.1773532e-05
 5.3052396e-02 7.8564364e-01]",[9.7992653e-01 9.2297094e-05 2.8295472e-05 1.9952886e-02],[0.9986253  0.00137474],"[4.8828230e-04 8.4491938e-01 1.5405980e-01 4.2689286e-04 7.4105526e-05
 3.0369607e-05 9.7450231e-07 1.8892814e-07 1.0185909e-08]",5.0,0-9
detected_faces_fgnet/037A06_face0.JPG,Middle Eastern,White,Male,3-9,"[5.4474220e-02 2.4716912e-05 4.4829223e-02 1.1755225e-05 3.2249493e-05
 2.3611838e-02 8.7701601e-01]",[9.1714597e-01 4.4786700e-04 9.9797908e-05 8.2306340e-02],[0.9906759  0.00932406],"[5.6925416e-04 9.2706943e-01 7.2155014e-02 1.5487534e-04 3.5175413e-05
 1.5561154e-05 5.8607333e-07 9.1061452e-08 8.1497173e-09]",6.0,0-9
detected_faces_fgnet/082A21_face0.JPG,Middle Eastern,Indian,Male,20-29,"[9.93072167e-02 2.21738964e-02 3.59602928e-01 1.49431635e-05
 1.67694583e-04 5.72605766e-02 4.61472750e-01]",[0.1472154  0.04178002 0.00482578 0.80617875],[9.9999982e-01 1.9933715e-07],"[1.1696329e-05 5.2802626e-04 3.4602597e-02 7.5567788e-01 1.9792628e-01
 1.1075429e-02 1.7345074e-04 4.4712956e-06 7.4357274e-08]",21.0,20-39
detected_faces_fgnet/053A15_face0.JPG,Latino_Hispanic,White,Male,10-19,"[0.0429551  0.00065354 0.637534   0.00109182 0.00363994 0.00944101
 0.30468458]",[0.7475023  0.00453259 0.02490263 0.22306244],[9.991865e-01 8.134427e-04],"[1.2735900e-05 6.8974979e-03 7.0583183e-01 2.2108094e-01 6.0896046e-02
 5.1954989e-03 8.2504637e-05 2.9116561e-06 3.3488163e-08]",15.0,10-19
detected_faces_fgnet/012A26_face0.JPG,White,White,Female,20-29,"[5.4235131e-01 5.2204068e-05 3.3321199e-01 1.0541954e-02 7.5810095e-03
 9.7503152e-04 1.0528650e-01]",[8.93763483e-01 5.05353019e-05 1.01352654e-01 4.83332854e-03],[0.30338317 0.6966168 ],"[1.8813413e-08 4.3115077e-05 2.3946114e-01 7.2605693e-01 3.4087706e-02
 3.4949466e-04 1.5858689e-06 4.2841087e-08 6.8913342e-10]",26.0,20-39
detected_faces_fgnet/054A10_face0.JPG,Latino_Hispanic,White,Female,3-9,"[3.1008655e-01 1.5279003e-04 6.4532876e-01 1.2065187e-03 2.3503448e-03
 5.4680677e-03 3.5406817e-02]",[9.3930584e-01 9.4339586e-05 4.2084020e-02 1.8515790e-02],[0.02645035 0.97354966],"[6.1184583e-05 5.0587350e-01 4.7919288e-01 1.3339111e-02 1.4637189e-03
 6.8587280e-05 8.9623239e-07 1.1202826e-07 7.9908782e-09]",10.0,0-9
detected_faces_fgnet/065A03b_face0.JPG,Latino_Hispanic,Indian,Male,3-9,"[0.31595615 0.00136114 0.42641997 0.00266787 0.00422209 0.03646662
 0.21290615]",[0.46983388 0.01028203 0.01108694 0.50879717],[0.51126474 0.48873526],"[8.9002617e-02 9.0411490e-01 5.7618963e-03 1.3366096e-04 2.5651476e-04
 4.8549331e-04 1.8031868e-04 5.8902580e-05 5.7408315e-06]",3.0,0-9
detected_faces_fgnet/047A11_face0.JPG,White,White,Male,20-29,"[9.5807916e-01 4.6438072e-05 1.0287103e-02 2.3445029e-05 3.9902166e-05
 1.4975233e-04 3.1374086e-02]",[9.9880505e-01 5.2194210e-04 3.8388994e-04 2.8911920e-04],[0.95701665 0.04298339],"[2.6640220e-07 2.9595502e-04 1.7015715e-01 7.7412808e-01 5.3934842e-02
 1.4721648e-03 1.1408233e-05 1.7821598e-07 6.3946310e-09]",11.0,20-39
detected_faces_fgnet/033A14_face0.JPG,Latino_Hispanic,White,Male,10-19,"[3.6190674e-01 2.0380009e-03 4.8534182e-01 4.4923218e-04 7.5968861e-04
 4.1124853e-03 1.4539199e-01]",[0.9393113  0.02508951 0.00530457 0.03029464],[0.9685459  0.03145413],"[1.7861809e-06 3.6699427e-03 7.6887488e-01 2.1819593e-01 8.9594172e-03
 2.9480617e-04 2.9731636e-06 2.7340778e-07 1.9405299e-08]",14.0,10-19
detected_faces_fgnet/049A06_face0.JPG,White,White,Male,3-9,"[5.68340659e-01 1.11556044e-04 1.62314609e-01 7.99471512e-04
 1.54565228e-03 1.05092004e-02 2.56378919e-01]",[9.9168420e-01 1.4193422e-04 2.4250806e-04 7.9314057e-03],[0.8016324  0.19836766],"[1.6516928e-03 6.5717876e-01 3.3801043e-01 2.5074801e-03 5.2685029e-04
 1.1623169e-04 6.3762695e-06 1.8144642e-06 3.7313262e-07]",6.0,0-9
detected_faces_fgnet/012A30_face0.JPG,Middle Eastern,White,Female,20-29,"[0.2507665  0.00091692 0.258067   0.00076857 0.00104956 0.00135034
 0.48708114]",[0.96438825 0.02391599 0.00293708 0.00875871],[0.02007215 0.97992784],"[9.5065829e-08 2.1073157e-04 1.5745628e-01 7.3225343e-01 1.0894728e-01
 1.1259578e-03 6.0445877e-06 1.4558857e-07 3.2893481e-09]",30.0,20-39
detected_faces_fgnet/018A06_face0.JPG,White,White,Male,3-9,"[9.3252820e-01 1.4412677e-04 1.8872488e-02 5.8061833e-04 3.6208017e-04
 9.2439558e-03 3.8268425e-02]",[0.8669754  0.0029342  0.0130937  0.11699677],[0.52323747 0.47676253],"[4.6155145e-03 9.7886533e-01 1.5507840e-02 8.8829972e-04 1.0574761e-04
 1.6697286e-05 4.7348982e-07 3.7907494e-08 1.2454264e-08]",6.0,0-9
detected_faces_fgnet/014A18_face0.JPG,White,White,Female,10-19,"[7.8492075e-01 5.1180617e-04 4.3691859e-02 1.3285708e-04 1.3490765e-04
 1.4622862e-03 1.6914557e-01]",[9.9468690e-01 5.7924446e-04 2.3079992e-05 4.7108708e-03],[0.26990947 0.7300905 ],"[1.7639950e-06 2.9653548e-03 5.4162186e-01 4.3681499e-01 1.8070772e-02
 5.1595329e-04 8.8065735e-06 4.5199715e-07 2.8280551e-08]",18.0,10-19
detected_faces_fgnet/014A30_face0.JPG,White,White,Male,20-29,"[9.81178582e-01 3.61528182e-05 1.00444555e-02 6.09898052e-05
 8.94729310e-05 1.21588702e-04 8.46877228e-03]",[9.9848819e-01 4.8468335e-04 1.1107471e-04 9.1606617e-04],[0.8992366 0.1007634],"[6.3536180e-07 1.4488908e-04 1.1838271e-01 7.2710890e-01 1.3984352e-01
 1.4275347e-02 2.3780888e-04 5.9863437e-06 2.7191678e-07]",30.0,20-39
detected_faces_fgnet/058A02_face0.JPG,White,White,Male,0-2,"[0.8376688  0.02584192 0.06011368 0.0114919  0.01227655 0.00861679
 0.0439904 ]",[0.8201169  0.14151573 0.01673315 0.02163431],[0.8703567  0.12964328],"[7.7869505e-01 2.1854436e-01 1.1156711e-03 2.4031202e-04 4.8527596e-04
 4.2644120e-04 3.9794727e-04 8.3605781e-05 1.1329010e-05]",2.0,0-9
detected_faces_fgnet/032A06_face0.JPG,White,White,Male,3-9,"[6.0358340e-01 8.1625207e-05 6.7884840e-02 6.9661450e-04 9.9791819e-04
 1.1559771e-02 3.1519589e-01]",[9.5585901e-01 4.2244876e-04 3.8227873e-04 4.3336317e-02],[0.90414953 0.09585045],"[1.1823202e-03 7.4248636e-01 2.4726039e-01 5.8773910e-03 2.0163981e-03
 1.0404241e-03 1.1312622e-04 2.0068819e-05 3.5863352e-06]",6.0,0-9
detected_faces_fgnet/046A08_face0.JPG,White,White,Male,3-9,"[5.3100985e-01 5.3926859e-05 5.7574995e-02 4.3905855e-04 4.5237015e-04
 7.4315467e-03 4.0303823e-01]",[9.7650665e-01 8.6032168e-04 2.1854986e-03 2.0447489e-02],[9.9985206e-01 1.4794635e-04],"[1.8741852e-03 8.6924189e-01 1.2635761e-01 1.4525792e-03 8.0315088e-04
 2.6076552e-04 9.2564860e-06 6.8110251e-07 2.2176668e-08]",8.0,0-9
