filename,mean_perceived_age,source_sheet
133_o_f_s_a.jpg,65.78,Sad Faces_Perceived Age
133_o_f_s_b.jpg,66.22,Sad Faces_Perceived Age
143_o_f_s_a.jpg,69.53,Sad Faces_Perceived Age
143_o_f_s_b.jpg,72.32,Sad Faces_Perceived Age
148_o_f_s_a.jpg,63.42,Sad Faces_Perceived Age
148_o_f_s_b.jpg,63.94,Sad Faces_Perceived Age
154_o_f_s_a.jpg,75.61,Sad Faces_Perceived Age
154_o_f_s_b.jpg,77.06,Sad Faces_Perceived Age
158_o_f_s_a.jpg,65.78,Sad Faces_Perceived Age
158_o_f_s_b.jpg,68.33,Sad Faces_Perceived Age
164_o_f_s_a.jpg,74.06,Sad Faces_Perceived Age
164_o_f_s_b.jpg,73.05,Sad Faces_Perceived Age
174_o_f_s_a.jpg,60.31,Sad Faces_Perceived Age
174_o_f_s_b.jpg,64.65,Sad Faces_Perceived Age
004_o_m_s_a.jpg,71.3,Sad Faces_Perceived Age
004_o_m_s_b.jpg,72.87,Sad Faces_Perceived Age
015_o_m_s_a.jpg,71.13,Sad Faces_Perceived Age
015_o_m_s_b.jpg,72.27,Sad Faces_Perceived Age
018_o_m_s_a.jpg,65.82,Sad Faces_Perceived Age
018_o_m_s_b.jpg,69.73,Sad Faces_Perceived Age
027_o_m_s_a.jpg,70.23,Sad Faces_Perceived Age
027_o_m_s_b.jpg,72.04,Sad Faces_Perceived Age
033_o_m_s_a.jpg,60.22,Sad Faces_Perceived Age
033_o_m_s_b.jpg,64.44,Sad Faces_Perceived Age
039_o_m_s_a.jpg,72.03,Sad Faces_Perceived Age
039_o_m_s_b.jpg,75.22,Sad Faces_Perceived Age
042_o_m_s_a.jpg,72.88,Sad Faces_Perceived Age
042_o_m_s_b.jpg,75.58,Sad Faces_Perceived Age
046_o_m_s_a.jpg,71.78,Sad Faces_Perceived Age
046_o_m_s_b.jpg,74.93,Sad Faces_Perceived Age
053_o_m_s_a.jpg,66.79,Sad Faces_Perceived Age
053_o_m_s_b.jpg,67.86,Sad Faces_Perceived Age
059_o_m_s_a.jpg,74.88,Sad Faces_Perceived Age
059_o_m_s_b.jpg,76.81,Sad Faces_Perceived Age
065_o_m_s_a.jpg,70.7,Sad Faces_Perceived Age
065_o_m_s_b.jpg,72.46,Sad Faces_Perceived Age
074_o_m_s_a.jpg,68.59,Sad Faces_Perceived Age
074_o_m_s_b.jpg,70.41,Sad Faces_Perceived Age
076_o_m_s_a.jpg,67.92,Sad Faces_Perceived Age
076_o_m_s_b.jpg,70.5,Sad Faces_Perceived Age
083_o_m_s_a.jpg,69.94,Sad Faces_Perceived Age
083_o_m_s_b.jpg,70.27,Sad Faces_Perceived Age
091_o_m_s_a.jpg,72.65,Sad Faces_Perceived Age
091_o_m_s_b.jpg,73.78,Sad Faces_Perceived Age
102_o_m_s_a.jpg,67.16,Sad Faces_Perceived Age
102_o_m_s_b.jpg,70.12,Sad Faces_Perceived Age
107_o_m_s_a.jpg,69.37,Sad Faces_Perceived Age
107_o_m_s_b.jpg,73.59,Sad Faces_Perceived Age
118_o_m_s_a.jpg,70.06,Sad Faces_Perceived Age
118_o_m_s_b.jpg,72.04,Sad Faces_Perceived Age
121_o_m_s_a.jpg,68.55,Sad Faces_Perceived Age
121_o_m_s_b.jpg,70.64,Sad Faces_Perceived Age
131_o_m_s_a.jpg,67.85,Sad Faces_Perceived Age
131_o_m_s_b.jpg,68.63,Sad Faces_Perceived Age
137_o_m_s_a.jpg,65.74,Sad Faces_Perceived Age
137_o_m_s_b.jpg,65.51,Sad Faces_Perceived Age
141_o_m_s_a.jpg,65.72,Sad Faces_Perceived Age
141_o_m_s_b.jpg,67.16,Sad Faces_Perceived Age
146_o_m_s_a.jpg,68.18,Sad Faces_Perceived Age
146_o_m_s_b.jpg,70.06,Sad Faces_Perceived Age
151_o_m_s_a.jpg,65.28,Sad Faces_Perceived Age
151_o_m_s_b.jpg,69.45,Sad Faces_Perceived Age
161_o_m_s_a.jpg,76.31,Sad Faces_Perceived Age
161_o_m_s_b.jpg,78.57,Sad Faces_Perceived Age
166_o_m_s_a.jpg,67.54,Sad Faces_Perceived Age
166_o_m_s_b.jpg,69.58,Sad Faces_Perceived Age
172_o_m_s_a.jpg,70.06,Sad Faces_Perceived Age
172_o_m_s_b.jpg,72.94,Sad Faces_Perceived Age
176_o_m_s_a.jpg,59.9,Sad Faces_Perceived Age
176_o_m_s_b.jpg,62.12,Sad Faces_Perceived Age
010_y_f_d_a.jpg,31.02,Disgusted Faces_Perceived Age
010_y_f_d_b.jpg,31.67,Disgusted Faces_Perceived Age
020_y_f_d_a.jpg,24.97,Disgusted Faces_Perceived Age
020_y_f_d_b.jpg,26.48,Disgusted Faces_Perceived Age
022_y_f_d_a.jpg,23.84,Disgusted Faces_Perceived Age
022_y_f_d_b.jpg,25.42,Disgusted Faces_Perceived Age
028_y_f_d_a.jpg,30.5,Disgusted Faces_Perceived Age
028_y_f_d_b.jpg,30.03,Disgusted Faces_Perceived Age
034_y_f_d_a.jpg,25.65,Disgusted Faces_Perceived Age
034_y_f_d_b.jpg,27.65,Disgusted Faces_Perceived Age
040_y_f_d_a.jpg,25.11,Disgusted Faces_Perceived Age
040_y_f_d_b.jpg,25.35,Disgusted Faces_Perceived Age
048_y_f_d_a.jpg,28.34,Disgusted Faces_Perceived Age
048_y_f_d_b.jpg,27.55,Disgusted Faces_Perceived Age
054_y_f_d_a.jpg,24.85,Disgusted Faces_Perceived Age
054_y_f_d_b.jpg,23.57,Disgusted Faces_Perceived Age
063_y_f_d_a.jpg,29.8,Disgusted Faces_Perceived Age
063_y_f_d_b.jpg,31.5,Disgusted Faces_Perceived Age
069_y_f_d_a.jpg,31.26,Disgusted Faces_Perceived Age
069_y_f_d_b.jpg,32.61,Disgusted Faces_Perceived Age
071_y_f_d_a.jpg,26.95,Disgusted Faces_Perceived Age
071_y_f_d_b.jpg,27.48,Disgusted Faces_Perceived Age
085_y_f_d_a.jpg,29.75,Disgusted Faces_Perceived Age
085_y_f_d_b.jpg,31.36,Disgusted Faces_Perceived Age
090_y_f_d_a.jpg,25.48,Disgusted Faces_Perceived Age
090_y_f_d_b.jpg,28.8,Disgusted Faces_Perceived Age
098_y_f_d_a.jpg,25.32,Disgusted Faces_Perceived Age
098_y_f_d_b.jpg,25.03,Disgusted Faces_Perceived Age
101_y_f_d_a.jpg,27.88,Disgusted Faces_Perceived Age
101_y_f_d_b.jpg,28.54,Disgusted Faces_Perceived Age
106_y_f_d_a.jpg,24.35,Disgusted Faces_Perceived Age
106_y_f_d_b.jpg,26.48,Disgusted Faces_Perceived Age
115_y_f_d_a.jpg,30.53,Disgusted Faces_Perceived Age
115_y_f_d_b.jpg,27.95,Disgusted Faces_Perceived Age
125_y_f_d_a.jpg,24.14,Disgusted Faces_Perceived Age
125_y_f_d_b.jpg,24.14,Disgusted Faces_Perceived Age
132_y_f_d_a.jpg,29.0,Disgusted Faces_Perceived Age
132_y_f_d_b.jpg,28.84,Disgusted Faces_Perceived Age
134_y_f_d_a.jpg,32.09,Disgusted Faces_Perceived Age
134_y_f_d_b.jpg,30.8,Disgusted Faces_Perceived Age
140_y_f_d_a.jpg,26.18,Disgusted Faces_Perceived Age
140_y_f_d_b.jpg,26.85,Disgusted Faces_Perceived Age
150_y_f_d_a.jpg,24.85,Disgusted Faces_Perceived Age
150_y_f_d_b.jpg,24.89,Disgusted Faces_Perceived Age
152_y_f_d_a.jpg,25.52,Disgusted Faces_Perceived Age
152_y_f_d_b.jpg,24.6,Disgusted Faces_Perceived Age
162_y_f_d_a.jpg,31.23,Disgusted Faces_Perceived Age
162_y_f_d_b.jpg,28.58,Disgusted Faces_Perceived Age
163_y_f_d_a.jpg,34.91,Disgusted Faces_Perceived Age
163_y_f_d_b.jpg,34.18,Disgusted Faces_Perceived Age
171_y_f_d_a.jpg,32.08,Disgusted Faces_Perceived Age
171_y_f_d_b.jpg,30.28,Disgusted Faces_Perceived Age
173_y_f_d_a.jpg,26.29,Disgusted Faces_Perceived Age
173_y_f_d_b.jpg,26.95,Disgusted Faces_Perceived Age
177_y_f_d_a.jpg,26.48,Disgusted Faces_Perceived Age
177_y_f_d_b.jpg,25.92,Disgusted Faces_Perceived Age
182_y_f_d_a.jpg,26.62,Disgusted Faces_Perceived Age
182_y_f_d_b.jpg,27.6,Disgusted Faces_Perceived Age
008_y_m_d_a.jpg,29.66,Disgusted Faces_Perceived Age
008_y_m_d_b.jpg,33.15,Disgusted Faces_Perceived Age
013_y_m_d_a.jpg,24.23,Disgusted Faces_Perceived Age
013_y_m_d_b.jpg,27.87,Disgusted Faces_Perceived Age
016_y_m_d_a.jpg,24.55,Disgusted Faces_Perceived Age
016_y_m_d_b.jpg,23.98,Disgusted Faces_Perceived Age
025_y_m_d_a.jpg,33.57,Disgusted Faces_Perceived Age
025_y_m_d_b.jpg,34.12,Disgusted Faces_Perceived Age
031_y_m_d_a.jpg,25.97,Disgusted Faces_Perceived Age
031_y_m_d_b.jpg,27.33,Disgusted Faces_Perceived Age
037_y_m_d_a.jpg,24.85,Disgusted Faces_Perceived Age
037_y_m_d_b.jpg,27.31,Disgusted Faces_Perceived Age
041_y_m_d_a.jpg,32.29,Disgusted Faces_Perceived Age
041_y_m_d_b.jpg,32.01,Disgusted Faces_Perceived Age
049_y_m_d_a.jpg,30.71,Disgusted Faces_Perceived Age
049_y_m_d_b.jpg,29.12,Disgusted Faces_Perceived Age
057_y_m_d_a.jpg,26.82,Disgusted Faces_Perceived Age
057_y_m_d_b.jpg,27.08,Disgusted Faces_Perceived Age
062_y_m_d_a.jpg,36.72,Disgusted Faces_Perceived Age
062_y_m_d_b.jpg,35.03,Disgusted Faces_Perceived Age
066_y_m_d_a.jpg,26.09,Disgusted Faces_Perceived Age
066_y_m_d_b.jpg,25.3,Disgusted Faces_Perceived Age
072_y_m_d_a.jpg,27.35,Disgusted Faces_Perceived Age
072_y_m_d_b.jpg,28.9,Disgusted Faces_Perceived Age
081_y_m_d_a.jpg,31.03,Disgusted Faces_Perceived Age
081_y_m_d_b.jpg,30.21,Disgusted Faces_Perceived Age
089_y_m_d_a.jpg,28.97,Disgusted Faces_Perceived Age
089_y_m_d_b.jpg,30.88,Disgusted Faces_Perceived Age
099_y_m_d_a.jpg,27.51,Disgusted Faces_Perceived Age
099_y_m_d_b.jpg,27.29,Disgusted Faces_Perceived Age
105_y_m_d_a.jpg,30.43,Disgusted Faces_Perceived Age
105_y_m_d_b.jpg,30.72,Disgusted Faces_Perceived Age
109_y_m_d_a.jpg,25.52,Disgusted Faces_Perceived Age
109_y_m_d_b.jpg,27.21,Disgusted Faces_Perceived Age
114_y_m_d_a.jpg,38.51,Disgusted Faces_Perceived Age
114_y_m_d_b.jpg,38.12,Disgusted Faces_Perceived Age
119_y_m_d_a.jpg,22.65,Disgusted Faces_Perceived Age
119_y_m_d_b.jpg,23.71,Disgusted Faces_Perceived Age
123_y_m_d_a.jpg,27.03,Disgusted Faces_Perceived Age
123_y_m_d_b.jpg,25.56,Disgusted Faces_Perceived Age
127_y_m_d_a.jpg,36.11,Disgusted Faces_Perceived Age
127_y_m_d_b.jpg,37.19,Disgusted Faces_Perceived Age
135_y_m_d_a.jpg,37.85,Disgusted Faces_Perceived Age
135_y_m_d_b.jpg,35.96,Disgusted Faces_Perceived Age
144_y_m_d_a.jpg,29.59,Disgusted Faces_Perceived Age
144_y_m_d_b.jpg,29.88,Disgusted Faces_Perceived Age
147_y_m_d_a.jpg,23.15,Disgusted Faces_Perceived Age
147_y_m_d_b.jpg,24.47,Disgusted Faces_Perceived Age
153_y_m_d_a.jpg,27.8,Disgusted Faces_Perceived Age
153_y_m_d_b.jpg,27.23,Disgusted Faces_Perceived Age
160_y_m_d_a.jpg,37.09,Disgusted Faces_Perceived Age
160_y_m_d_b.jpg,36.9,Disgusted Faces_Perceived Age
167_y_m_d_a.jpg,30.09,Disgusted Faces_Perceived Age
167_y_m_d_b.jpg,31.06,Disgusted Faces_Perceived Age
170_y_m_d_a.jpg,33.94,Disgusted Faces_Perceived Age
170_y_m_d_b.jpg,34.49,Disgusted Faces_Perceived Age
175_y_m_d_a.jpg,30.35,Disgusted Faces_Perceived Age
175_y_m_d_b.jpg,30.33,Disgusted Faces_Perceived Age
006_m_f_d_a.jpg,35.4,Disgusted Faces_Perceived Age
006_m_f_d_b.jpg,34.52,Disgusted Faces_Perceived Age
011_m_f_d_a.jpg,46.12,Disgusted Faces_Perceived Age
011_m_f_d_b.jpg,48.84,Disgusted Faces_Perceived Age
019_m_f_d_a.jpg,51.88,Disgusted Faces_Perceived Age
019_m_f_d_b.jpg,48.24,Disgusted Faces_Perceived Age
029_m_f_d_a.jpg,39.91,Disgusted Faces_Perceived Age
029_m_f_d_b.jpg,45.2,Disgusted Faces_Perceived Age
035_m_f_d_a.jpg,50.48,Disgusted Faces_Perceived Age
035_m_f_d_b.jpg,52.4,Disgusted Faces_Perceived Age
043_m_f_d_a.jpg,46.02,Disgusted Faces_Perceived Age
043_m_f_d_b.jpg,45.34,Disgusted Faces_Perceived Age
050_m_f_d_a.jpg,52.79,Disgusted Faces_Perceived Age
050_m_f_d_b.jpg,50.2,Disgusted Faces_Perceived Age
052_m_f_d_a.jpg,46.06,Disgusted Faces_Perceived Age
052_m_f_d_b.jpg,48.96,Disgusted Faces_Perceived Age
061_m_f_d_a.jpg,38.37,Disgusted Faces_Perceived Age
061_m_f_d_b.jpg,39.26,Disgusted Faces_Perceived Age
064_m_f_d_a.jpg,52.12,Disgusted Faces_Perceived Age
064_m_f_d_b.jpg,59.02,Disgusted Faces_Perceived Age
073_m_f_d_a.jpg,52.27,Disgusted Faces_Perceived Age
073_m_f_d_b.jpg,55.53,Disgusted Faces_Perceived Age
080_m_f_d_a.jpg,47.5,Disgusted Faces_Perceived Age
080_m_f_d_b.jpg,51.31,Disgusted Faces_Perceived Age
084_m_f_d_a.jpg,52.78,Disgusted Faces_Perceived Age
084_m_f_d_b.jpg,57.15,Disgusted Faces_Perceived Age
093_m_f_d_a.jpg,44.37,Disgusted Faces_Perceived Age
093_m_f_d_b.jpg,46.5,Disgusted Faces_Perceived Age
097_m_f_d_a.jpg,49.42,Disgusted Faces_Perceived Age
097_m_f_d_b.jpg,54.57,Disgusted Faces_Perceived Age
103_m_f_d_a.jpg,47.34,Disgusted Faces_Perceived Age
103_m_f_d_b.jpg,45.42,Disgusted Faces_Perceived Age
111_m_f_d_a.jpg,55.09,Disgusted Faces_Perceived Age
111_m_f_d_b.jpg,57.6,Disgusted Faces_Perceived Age
113_m_f_d_a.jpg,59.77,Disgusted Faces_Perceived Age
113_m_f_d_b.jpg,58.47,Disgusted Faces_Perceived Age
117_m_f_d_a.jpg,43.38,Disgusted Faces_Perceived Age
117_m_f_d_b.jpg,44.04,Disgusted Faces_Perceived Age
122_m_f_d_a.jpg,43.19,Disgusted Faces_Perceived Age
122_m_f_d_b.jpg,45.15,Disgusted Faces_Perceived Age
128_m_f_d_a.jpg,50.26,Disgusted Faces_Perceived Age
128_m_f_d_b.jpg,49.82,Disgusted Faces_Perceived Age
138_m_f_d_a.jpg,44.75,Disgusted Faces_Perceived Age
138_m_f_d_b.jpg,43.84,Disgusted Faces_Perceived Age
139_m_f_d_a.jpg,42.06,Disgusted Faces_Perceived Age
139_m_f_d_b.jpg,42.85,Disgusted Faces_Perceived Age
156_m_f_d_a.jpg,37.73,Disgusted Faces_Perceived Age
156_m_f_d_b.jpg,39.42,Disgusted Faces_Perceived Age
157_m_f_d_a.jpg,46.7,Disgusted Faces_Perceived Age
157_m_f_d_b.jpg,49.12,Disgusted Faces_Perceived Age
168_m_f_d_a.jpg,51.05,Disgusted Faces_Perceived Age
168_m_f_d_b.jpg,50.87,Disgusted Faces_Perceived Age
180_m_f_d_a.jpg,49.3,Disgusted Faces_Perceived Age
180_m_f_d_b.jpg,52.95,Disgusted Faces_Perceived Age
007_m_m_d_a.jpg,54.22,Disgusted Faces_Perceived Age
007_m_m_d_b.jpg,56.52,Disgusted Faces_Perceived Age
014_m_m_d_a.jpg,41.99,Disgusted Faces_Perceived Age
014_m_m_d_b.jpg,51.22,Disgusted Faces_Perceived Age
026_m_m_d_a.jpg,58.6,Disgusted Faces_Perceived Age
026_m_m_d_b.jpg,58.56,Disgusted Faces_Perceived Age
032_m_m_d_a.jpg,47.17,Disgusted Faces_Perceived Age
032_m_m_d_b.jpg,46.29,Disgusted Faces_Perceived Age
038_m_m_d_a.jpg,43.86,Disgusted Faces_Perceived Age
038_m_m_d_b.jpg,45.24,Disgusted Faces_Perceived Age
045_m_m_d_a.jpg,47.62,Disgusted Faces_Perceived Age
045_m_m_d_b.jpg,46.93,Disgusted Faces_Perceived Age
051_m_m_d_a.jpg,47.12,Disgusted Faces_Perceived Age
051_m_m_d_b.jpg,51.2,Disgusted Faces_Perceived Age
056_m_m_d_a.jpg,52.24,Disgusted Faces_Perceived Age
056_m_m_d_b.jpg,54.49,Disgusted Faces_Perceived Age
058_m_m_d_a.jpg,51.57,Disgusted Faces_Perceived Age
058_m_m_d_b.jpg,51.24,Disgusted Faces_Perceived Age
068_m_m_d_a.jpg,58.03,Disgusted Faces_Perceived Age
068_m_m_d_b.jpg,57.12,Disgusted Faces_Perceived Age
070_m_m_d_a.jpg,46.7,Disgusted Faces_Perceived Age
070_m_m_d_b.jpg,47.26,Disgusted Faces_Perceived Age
077_m_m_d_a.jpg,53.91,Disgusted Faces_Perceived Age
077_m_m_d_b.jpg,52.87,Disgusted Faces_Perceived Age
082_m_m_d_a.jpg,51.52,Disgusted Faces_Perceived Age
082_m_m_d_b.jpg,54.24,Disgusted Faces_Perceived Age
087_m_m_d_a.jpg,46.05,Disgusted Faces_Perceived Age
087_m_m_d_b.jpg,46.67,Disgusted Faces_Perceived Age
092_m_m_d_a.jpg,60.06,Disgusted Faces_Perceived Age
092_m_m_d_b.jpg,61.16,Disgusted Faces_Perceived Age
094_m_m_d_a.jpg,52.54,Disgusted Faces_Perceived Age
094_m_m_d_b.jpg,53.48,Disgusted Faces_Perceived Age
104_m_m_d_a.jpg,49.18,Disgusted Faces_Perceived Age
104_m_m_d_b.jpg,47.76,Disgusted Faces_Perceived Age
108_m_m_d_a.jpg,53.86,Disgusted Faces_Perceived Age
108_m_m_d_b.jpg,53.58,Disgusted Faces_Perceived Age
116_m_m_d_a.jpg,49.31,Disgusted Faces_Perceived Age
116_m_m_d_b.jpg,48.4,Disgusted Faces_Perceived Age
126_m_m_d_a.jpg,47.21,Disgusted Faces_Perceived Age
126_m_m_d_b.jpg,49.56,Disgusted Faces_Perceived Age
136_m_m_d_a.jpg,56.73,Disgusted Faces_Perceived Age
136_m_m_d_b.jpg,57.99,Disgusted Faces_Perceived Age
142_m_m_d_a.jpg,59.66,Disgusted Faces_Perceived Age
142_m_m_d_b.jpg,62.89,Disgusted Faces_Perceived Age
149_m_m_d_a.jpg,48.67,Disgusted Faces_Perceived Age
149_m_m_d_b.jpg,50.62,Disgusted Faces_Perceived Age
155_m_m_d_a.jpg,38.97,Disgusted Faces_Perceived Age
155_m_m_d_b.jpg,39.72,Disgusted Faces_Perceived Age
159_m_m_d_a.jpg,53.74,Disgusted Faces_Perceived Age
159_m_m_d_b.jpg,52.36,Disgusted Faces_Perceived Age
165_m_m_d_a.jpg,46.65,Disgusted Faces_Perceived Age
165_m_m_d_b.jpg,48.63,Disgusted Faces_Perceived Age
169_m_m_d_a.jpg,55.71,Disgusted Faces_Perceived Age
169_m_m_d_b.jpg,56.49,Disgusted Faces_Perceived Age
178_m_m_d_a.jpg,52.0,Disgusted Faces_Perceived Age
178_m_m_d_b.jpg,51.67,Disgusted Faces_Perceived Age
179_m_m_d_a.jpg,47.29,Disgusted Faces_Perceived Age
179_m_m_d_b.jpg,46.88,Disgusted Faces_Perceived Age
005_o_f_d_a.jpg,64.13,Disgusted Faces_Perceived Age
005_o_f_d_b.jpg,67.58,Disgusted Faces_Perceived Age
012_o_f_d_a.jpg,57.85,Disgusted Faces_Perceived Age
012_o_f_d_b.jpg,61.97,Disgusted Faces_Perceived Age
021_o_f_d_a.jpg,68.66,Disgusted Faces_Perceived Age
021_o_f_d_b.jpg,69.95,Disgusted Faces_Perceived Age
024_o_f_d_a.jpg,64.36,Disgusted Faces_Perceived Age
024_o_f_d_b.jpg,65.93,Disgusted Faces_Perceived Age
030_o_f_d_a.jpg,64.75,Disgusted Faces_Perceived Age
030_o_f_d_b.jpg,65.34,Disgusted Faces_Perceived Age
036_o_f_d_a.jpg,63.75,Disgusted Faces_Perceived Age
036_o_f_d_b.jpg,64.54,Disgusted Faces_Perceived Age
044_o_f_d_a.jpg,69.22,Disgusted Faces_Perceived Age
044_o_f_d_b.jpg,69.7,Disgusted Faces_Perceived Age
047_o_f_d_a.jpg,69.12,Disgusted Faces_Perceived Age
047_o_f_d_b.jpg,68.8,Disgusted Faces_Perceived Age
055_o_f_d_a.jpg,59.95,Disgusted Faces_Perceived Age
055_o_f_d_b.jpg,62.32,Disgusted Faces_Perceived Age
060_o_f_d_a.jpg,63.14,Disgusted Faces_Perceived Age
060_o_f_d_b.jpg,64.99,Disgusted Faces_Perceived Age
067_o_f_d_a.jpg,68.25,Disgusted Faces_Perceived Age
067_o_f_d_b.jpg,68.88,Disgusted Faces_Perceived Age
075_o_f_d_a.jpg,68.85,Disgusted Faces_Perceived Age
075_o_f_d_b.jpg,70.58,Disgusted Faces_Perceived Age
079_o_f_d_a.jpg,70.84,Disgusted Faces_Perceived Age
079_o_f_d_b.jpg,73.83,Disgusted Faces_Perceived Age
086_o_f_d_a.jpg,63.28,Disgusted Faces_Perceived Age
086_o_f_d_b.jpg,64.41,Disgusted Faces_Perceived Age
088_o_f_d_a.jpg,78.47,Disgusted Faces_Perceived Age
088_o_f_d_b.jpg,79.45,Disgusted Faces_Perceived Age
096_o_f_d_a.jpg,70.35,Disgusted Faces_Perceived Age
096_o_f_d_b.jpg,72.83,Disgusted Faces_Perceived Age
100_o_f_d_a.jpg,67.4,Disgusted Faces_Perceived Age
100_o_f_d_b.jpg,67.27,Disgusted Faces_Perceived Age
110_o_f_d_a.jpg,65.31,Disgusted Faces_Perceived Age
110_o_f_d_b.jpg,67.25,Disgusted Faces_Perceived Age
112_o_f_d_a.jpg,79.03,Disgusted Faces_Perceived Age
112_o_f_d_b.jpg,79.81,Disgusted Faces_Perceived Age
120_o_f_d_a.jpg,65.36,Disgusted Faces_Perceived Age
120_o_f_d_b.jpg,67.39,Disgusted Faces_Perceived Age
124_o_f_d_a.jpg,70.55,Disgusted Faces_Perceived Age
124_o_f_d_b.jpg,71.67,Disgusted Faces_Perceived Age
130_o_f_d_a.jpg,66.91,Disgusted Faces_Perceived Age
130_o_f_d_b.jpg,70.43,Disgusted Faces_Perceived Age
133_o_f_d_a.jpg,62.72,Disgusted Faces_Perceived Age
133_o_f_d_b.jpg,65.06,Disgusted Faces_Perceived Age
143_o_f_d_a.jpg,69.6,Disgusted Faces_Perceived Age
143_o_f_d_b.jpg,71.12,Disgusted Faces_Perceived Age
148_o_f_d_a.jpg,63.25,Disgusted Faces_Perceived Age
148_o_f_d_b.jpg,65.82,Disgusted Faces_Perceived Age
154_o_f_d_a.jpg,72.95,Disgusted Faces_Perceived Age
154_o_f_d_b.jpg,75.15,Disgusted Faces_Perceived Age
158_o_f_d_a.jpg,67.84,Disgusted Faces_Perceived Age
158_o_f_d_b.jpg,68.25,Disgusted Faces_Perceived Age
164_o_f_d_a.jpg,70.31,Disgusted Faces_Perceived Age
164_o_f_d_b.jpg,72.51,Disgusted Faces_Perceived Age
174_o_f_d_a.jpg,59.64,Disgusted Faces_Perceived Age
174_o_f_d_b.jpg,64.4,Disgusted Faces_Perceived Age
004_o_m_d_a.jpg,71.56,Disgusted Faces_Perceived Age
004_o_m_d_b.jpg,72.76,Disgusted Faces_Perceived Age
015_o_m_d_a.jpg,71.68,Disgusted Faces_Perceived Age
015_o_m_d_b.jpg,72.82,Disgusted Faces_Perceived Age
018_o_m_d_a.jpg,66.26,Disgusted Faces_Perceived Age
018_o_m_d_b.jpg,68.92,Disgusted Faces_Perceived Age
027_o_m_d_a.jpg,71.56,Disgusted Faces_Perceived Age
027_o_m_d_b.jpg,71.89,Disgusted Faces_Perceived Age
033_o_m_d_a.jpg,56.59,Disgusted Faces_Perceived Age
033_o_m_d_b.jpg,62.45,Disgusted Faces_Perceived Age
039_o_m_d_a.jpg,72.23,Disgusted Faces_Perceived Age
039_o_m_d_b.jpg,73.61,Disgusted Faces_Perceived Age
042_o_m_d_a.jpg,72.78,Disgusted Faces_Perceived Age
042_o_m_d_b.jpg,73.23,Disgusted Faces_Perceived Age
046_o_m_d_a.jpg,68.4,Disgusted Faces_Perceived Age
046_o_m_d_b.jpg,71.4,Disgusted Faces_Perceived Age
053_o_m_d_a.jpg,65.63,Disgusted Faces_Perceived Age
053_o_m_d_b.jpg,69.02,Disgusted Faces_Perceived Age
059_o_m_d_a.jpg,72.4,Disgusted Faces_Perceived Age
059_o_m_d_b.jpg,75.27,Disgusted Faces_Perceived Age
065_o_m_d_a.jpg,69.38,Disgusted Faces_Perceived Age
065_o_m_d_b.jpg,71.47,Disgusted Faces_Perceived Age
074_o_m_d_a.jpg,69.98,Disgusted Faces_Perceived Age
074_o_m_d_b.jpg,66.78,Disgusted Faces_Perceived Age
076_o_m_d_a.jpg,68.83,Disgusted Faces_Perceived Age
076_o_m_d_b.jpg,72.23,Disgusted Faces_Perceived Age
083_o_m_d_a.jpg,68.45,Disgusted Faces_Perceived Age
083_o_m_d_b.jpg,70.65,Disgusted Faces_Perceived Age
091_o_m_d_a.jpg,73.25,Disgusted Faces_Perceived Age
091_o_m_d_b.jpg,73.94,Disgusted Faces_Perceived Age
102_o_m_d_a.jpg,70.51,Disgusted Faces_Perceived Age
102_o_m_d_b.jpg,72.59,Disgusted Faces_Perceived Age
107_o_m_d_a.jpg,69.55,Disgusted Faces_Perceived Age
107_o_m_d_b.jpg,73.42,Disgusted Faces_Perceived Age
118_o_m_d_a.jpg,69.83,Disgusted Faces_Perceived Age
118_o_m_d_b.jpg,71.69,Disgusted Faces_Perceived Age
121_o_m_d_a.jpg,66.72,Disgusted Faces_Perceived Age
121_o_m_d_b.jpg,69.15,Disgusted Faces_Perceived Age
131_o_m_d_a.jpg,68.67,Disgusted Faces_Perceived Age
131_o_m_d_b.jpg,70.79,Disgusted Faces_Perceived Age
137_o_m_d_a.jpg,67.5,Disgusted Faces_Perceived Age
137_o_m_d_b.jpg,69.49,Disgusted Faces_Perceived Age
141_o_m_d_a.jpg,63.35,Disgusted Faces_Perceived Age
141_o_m_d_b.jpg,66.28,Disgusted Faces_Perceived Age
146_o_m_d_a.jpg,66.6,Disgusted Faces_Perceived Age
146_o_m_d_b.jpg,68.21,Disgusted Faces_Perceived Age
151_o_m_d_a.jpg,69.0,Disgusted Faces_Perceived Age
151_o_m_d_b.jpg,70.06,Disgusted Faces_Perceived Age
161_o_m_d_a.jpg,74.47,Disgusted Faces_Perceived Age
161_o_m_d_b.jpg,77.09,Disgusted Faces_Perceived Age
166_o_m_d_a.jpg,69.3,Disgusted Faces_Perceived Age
166_o_m_d_b.jpg,70.76,Disgusted Faces_Perceived Age
172_o_m_d_a.jpg,71.62,Disgusted Faces_Perceived Age
172_o_m_d_b.jpg,71.05,Disgusted Faces_Perceived Age
176_o_m_d_a.jpg,59.21,Disgusted Faces_Perceived Age
176_o_m_d_b.jpg,63.79,Disgusted Faces_Perceived Age
010_y_f_n_a.jpg,32.5,Neutral Faces_Perceived Age
010_y_f_n_b.jpg,33.37,Neutral Faces_Perceived Age
020_y_f_n_a.jpg,23.55,Neutral Faces_Perceived Age
