face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,race_final,age_final,attractiveness
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0835_face0.png,White,White,Female,30-39,"[9.5097262e-01 1.3093942e-05 1.7912354e-02 4.7589974e-03 2.3899225e-03
 7.1110226e-05 2.3881868e-02]",[9.8910165e-01 2.0043542e-05 1.0742508e-02 1.3582723e-04],[0.00136002 0.99864   ],"[2.7908021e-07 2.7579981e-05 1.0185848e-02 3.0983335e-01 5.0305700e-01
 1.7168184e-01 5.0276997e-03 1.7999341e-04 6.3942043e-06]",White,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0836_face0.png,Middle Eastern,White,Female,30-39,"[3.7768471e-01 2.1425878e-05 7.2394602e-02 1.4273711e-03 1.3820753e-03
 9.5862783e-03 5.3750354e-01]",[9.1845816e-01 2.9136537e-04 4.8393817e-03 7.6411135e-02],[7.5976417e-04 9.9924028e-01],"[4.6467494e-07 2.7487489e-05 4.6229479e-03 1.5744361e-01 4.0913677e-01
 3.6912665e-01 5.4698106e-02 4.5857048e-03 3.5830279e-04]",White,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0837_face0.png,White,Indian,Male,30-39,"[0.41462132 0.00093032 0.07679418 0.00333745 0.00519992 0.31600803
 0.18310878]",[0.14985459 0.0050642  0.0241942  0.820887  ],[0.96989566 0.03010436],"[8.6806440e-06 1.1501823e-04 1.6386203e-03 1.3397947e-01 6.9264287e-01
 1.6868962e-01 2.8485290e-03 7.4129952e-05 3.1755535e-06]",White,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0838_face0.png,Latino_Hispanic,Indian,Female,30-39,"[0.10291873 0.01082229 0.654547   0.0221545  0.08752126 0.07667727
 0.04535901]",[0.14126505 0.00757879 0.08620514 0.764951  ],[7.1394315e-04 9.9928606e-01],"[2.1815276e-05 2.0862545e-03 2.9318955e-02 2.4044801e-01 4.5274854e-01
 2.2512457e-01 4.3738555e-02 5.8786473e-03 6.3470606e-04]",Others,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0839_face0.png,White,White,Male,40-49,"[9.9468517e-01 1.3983311e-06 2.9729222e-04 4.5482602e-06 5.0307585e-06
 3.4821249e-05 4.9717114e-03]",[9.9986637e-01 3.2738817e-06 9.5443662e-05 3.4889923e-05],[9.999960e-01 3.939038e-06],"[1.5358328e-05 1.2317536e-05 1.1152167e-04 1.2854699e-03 4.9302306e-02
 4.9226326e-01 4.4436532e-01 1.2479990e-02 1.6447541e-04]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0840_face0.png,White,White,Male,20-29,"[8.6096698e-01 4.1156448e-04 2.4119174e-02 2.4990404e-05 4.3280495e-05
 3.9983871e-03 1.1043565e-01]",[9.9668133e-01 4.5238860e-04 9.1456262e-05 2.7748342e-03],[9.9995703e-01 4.2941054e-05],"[1.6904876e-06 5.1192023e-05 1.0662066e-02 6.2100935e-01 3.5674626e-01
 1.1452261e-02 7.5494769e-05 1.6575659e-06 3.4241690e-08]",White,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0841_face0.png,Latino_Hispanic,Indian,Male,30-39,"[1.2665619e-01 4.6323754e-02 4.5437339e-01 2.7579642e-04 1.8613600e-03
 8.0796823e-02 2.8971276e-01]",[0.21312878 0.25626463 0.03086422 0.49974233],[9.9996150e-01 3.8507595e-05],"[1.12250000e-07 1.16118929e-06 2.40766734e-04 7.55290464e-02
 7.26784170e-01 1.94619671e-01 2.81152828e-03 1.32630585e-05
 2.21323489e-07]",Others,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0842_face0.png,White,White,Male,30-39,"[0.38425305 0.00045093 0.368334   0.00090567 0.00117086 0.05220602
 0.19267954]",[0.6679869  0.00252454 0.02702915 0.30245942],[9.9996924e-01 3.0761279e-05],"[3.4662271e-06 2.6451415e-05 2.2104885e-03 2.3099844e-01 6.5932983e-01
 1.0491155e-01 2.4887288e-03 3.0514790e-05 5.5939938e-07]",White,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0843_face0.png,White,White,Female,30-39,"[6.7497003e-01 7.4409829e-05 8.2732663e-02 6.0064113e-04 3.7645543e-04
 9.6111521e-03 2.3163466e-01]",[8.9943928e-01 1.6158554e-03 8.7575178e-04 9.8069146e-02],[0.01690822 0.98309183],"[8.5152394e-08 5.2588325e-06 5.2829753e-03 3.6504868e-01 5.3833956e-01
 8.8791549e-02 2.4511958e-03 7.6495169e-05 4.0910504e-06]",White,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0844_face0.png,White,White,Male,30-39,"[4.5745215e-01 2.9081639e-04 2.1472132e-01 4.8732213e-03 4.7550444e-03
 2.1951376e-02 2.9595608e-01]",[9.9195701e-01 6.9229827e-05 8.5205445e-04 7.1216892e-03],[0.998347   0.00165301],"[3.1402424e-06 4.4089324e-05 4.1961991e-03 3.0994618e-01 5.2919483e-01
 1.4679383e-01 9.6674217e-03 1.4775633e-04 6.6213629e-06]",White,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0845_face0.png,White,White,Male,30-39,"[0.50865984 0.00397452 0.17452548 0.01100085 0.01189483 0.01358079
 0.27636364]",[0.9309907  0.00546815 0.00673225 0.0568089 ],[0.9985471  0.00145294],"[8.8644147e-06 9.6805590e-05 2.6653872e-03 1.4889690e-01 5.7203192e-01
 2.5235868e-01 2.2665948e-02 1.1900238e-03 8.5447864e-05]",White,20-39,
/scratch/project_462001220/mengting/projects_771/bias/Wan2.1/prompt2/complete_selected_faces/detected_unhappy/0846_face0.png,White,White,Male,30-39,"[9.65445101e-01 1.31581270e-03 1.51736755e-02 2.84267613e-03
 3.85155529e-03 4.03555197e-04 1.09676933e-02]",[8.83190989e-01 1.18365446e-04 1.12053193e-01 4.63738432e-03],[0.939996 0.060004],"[2.9127066e-06 4.9860813e-05 4.3028700e-03 2.3392431e-01 4.9524468e-01
 2.2977252e-01 3.4062494e-02 2.3252422e-03 3.1521780e-04]",White,20-39,1.0
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0847_face0.png,White,White,Male,40-49,"[0.3045168  0.00077227 0.2888399  0.0011822  0.00172927 0.1247311
 0.27822852]",[0.6932394  0.00094822 0.12202222 0.18379019],[9.999326e-01 6.740472e-05],"[5.0657968e-06 1.6617794e-05 1.2727211e-04 1.6948380e-02 4.4351548e-01
 5.1815230e-01 2.1114198e-02 1.1904691e-04 1.6521469e-06]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0848_face0.png,White,White,Male,20-29,"[9.1774571e-01 1.3571010e-04 1.9947141e-02 5.0718583e-05 2.1855970e-04
 5.5772177e-04 6.1344497e-02]",[9.8347872e-01 1.3444629e-03 5.1012367e-04 1.4666694e-02],[0.9988527  0.00114729],"[2.3584450e-06 2.5089714e-04 7.5288951e-02 4.7723335e-01 3.3462197e-01
 1.0258236e-01 9.5585734e-03 4.2941436e-04 3.2175991e-05]",White,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0849_face0.png,Black,Black,Female,30-39,"[3.1468965e-04 9.7443199e-01 1.2971111e-02 6.8536954e-04 3.0379477e-03
 8.4758177e-03 8.3003200e-05]",[1.7846785e-05 9.9783987e-01 2.3572835e-04 1.9065344e-03],[9.5261587e-04 9.9904740e-01],"[2.6092428e-06 2.9382639e-04 1.3678925e-02 3.1601918e-01 5.1155156e-01
 1.3412124e-01 2.2833139e-02 1.4440854e-03 5.5397806e-05]",Black,20-39,
/scratch/project_462001220/mengting/projects_771/bias/Wan2.1/prompt2/complete_selected_faces/detected_unhappy/0850_face0.png,Black,Black,Male,30-39,"[5.4279881e-05 9.7824067e-01 8.5379425e-03 1.7388853e-05 8.9782313e-04
 1.2196828e-02 5.5132536e-05]",[5.5852437e-05 9.8082137e-01 6.3841441e-04 1.8484427e-02],[9.9999857e-01 1.4002251e-06],"[3.22127647e-07 5.66796871e-06 8.89054558e-04 2.90401012e-01
 6.10568345e-01 9.65121388e-02 1.60902040e-03 1.39373715e-05
 3.88755097e-07]",Black,20-39,0.0
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0851_face0.png,White,White,Female,20-29,"[0.4771904  0.00082908 0.38712013 0.01231299 0.01169264 0.02006239
 0.09079244]",[9.7524226e-01 2.7222699e-04 2.9663835e-03 2.1519043e-02],[0.00227217 0.9977279 ],"[8.06028675e-06 1.55955658e-03 3.24637517e-02 4.36524212e-01
 4.13291723e-01 1.05882086e-01 9.65948123e-03 5.50577824e-04
 6.05167625e-05]",White,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0852_face0.png,Latino_Hispanic,White,Male,30-39,"[0.10106596 0.00706006 0.5851819  0.00468843 0.00568546 0.06428558
 0.23203261]",[0.53748786 0.03909004 0.328511   0.09491108],[9.997378e-01 2.621607e-04],"[6.5243003e-05 1.2903735e-04 6.4802211e-04 8.1156790e-02 6.0522217e-01
 2.9322574e-01 1.8806551e-02 7.2914764e-04 1.7309652e-05]",Others,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0853_face0.png,White,White,Male,30-39,"[9.1591740e-01 2.8450939e-05 1.2851318e-02 4.0888155e-04 4.5981156e-04
 1.6853935e-03 6.8648808e-02]",[9.8960954e-01 1.4934827e-05 6.8783015e-04 9.6876696e-03],[9.9996090e-01 3.9103797e-05],"[8.1360660e-08 1.2902182e-06 9.3088987e-05 6.1566886e-02 7.5449747e-01
 1.8278284e-01 1.0554580e-03 2.7816602e-06 4.4645571e-08]",White,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0854_face0.png,White,White,Male,20-29,"[5.0602514e-01 3.3667666e-04 9.1980547e-02 1.1050848e-01 1.5186146e-01
 6.2703542e-02 7.6584145e-02]",[8.5594434e-01 4.4387361e-04 7.6008923e-02 6.7602850e-02],[0.75122255 0.24877739],"[2.1398258e-04 1.3615474e-02 2.5391051e-01 3.6820531e-01 1.5483668e-01
 1.5219493e-01 3.4489758e-02 1.4282925e-02 8.2504908e-03]",White,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0855_face0.png,White,White,Male,30-39,"[7.5910884e-01 2.2150649e-04 1.1345207e-01 2.9585701e-03 4.1923090e-03
 2.1329787e-02 9.8736912e-02]",[8.2662433e-01 5.1460840e-04 7.1428582e-02 1.0143247e-01],[9.9912155e-01 8.7839924e-04],"[1.9897354e-07 9.1145703e-06 1.2403376e-03 4.4078535e-01 5.1243693e-01
 4.4186752e-02 1.3204884e-03 1.9700150e-05 1.1471877e-06]",White,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0856_face0.png,White,White,Male,50-59,"[7.7677971e-01 5.8015074e-05 5.1955365e-02 3.9468501e-03 3.5138901e-03
 1.9253833e-03 1.6182081e-01]",[9.8581058e-01 2.4368410e-05 7.0679043e-03 7.0971181e-03],[0.9982975  0.00170248],"[1.3157697e-05 2.9483746e-05 8.2281075e-04 8.1650559e-03 3.2908391e-02
 1.4662614e-01 5.8904499e-01 1.9623682e-01 2.6153136e-02]",White,40-59,
/scratch/project_462001220/mengting/projects_771/bias/Wan2.1/prompt2/complete_selected_faces/detected_unhappy/0857_face0.png,White,White,Female,30-39,"[7.6862150e-01 4.7960252e-04 2.1045221e-01 6.2638428e-04 2.0007337e-03
 1.0336741e-03 1.6785940e-02]",[9.9615121e-01 1.4042661e-04 1.2666880e-03 2.4416381e-03],[0.00812476 0.99187523],"[4.5480690e-05 8.7418091e-03 1.1406571e-01 1.4579107e-01 3.5539842e-01
 3.2192370e-01 4.9069855e-02 4.0803533e-03 8.8370132e-04]",White,20-39,1.0
/scratch/project_462001220/mengting/projects_771/bias/Wan2.1/prompt2/complete_selected_faces/detected_unhappy/0858_face0.png,White,White,Male,40-49,"[0.55088735 0.00099351 0.21489573 0.00058534 0.00175928 0.07072274
 0.16015603]",[0.7371284  0.00884905 0.01739732 0.23662528],[9.9980336e-01 1.9663248e-04],"[7.8538815e-06 1.8501978e-05 2.9984553e-04 1.8327281e-02 3.0981278e-01
 5.6617850e-01 1.0067236e-01 4.5044776e-03 1.7835872e-04]",White,40-59,1.0
/scratch/project_462001220/mengting/projects_771/bias/Wan2.1/prompt2/complete_selected_faces/detected_unhappy/0859_face0.png,East Asian,Asian,Female,20-29,"[4.8851684e-02 2.6997802e-04 5.9529878e-02 5.5090129e-01 1.9657665e-01
 3.6061273e-03 1.4026438e-01]",[0.19288902 0.00300594 0.6285742  0.1755308 ],[0.00202119 0.9979788 ],"[6.5356864e-05 1.5220989e-03 2.5621908e-02 3.6049396e-01 3.2779506e-01
 2.0028983e-01 6.2149979e-02 1.5975203e-02 6.0866047e-03]",Asian,20-39,0.0
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0860_face0.png,East Asian,White,Female,20-29,"[0.11878724 0.00106789 0.29237276 0.30115923 0.26126626 0.01393429
 0.01141231]",[0.46682072 0.00628078 0.45352727 0.07337119],[0.07732917 0.92267084],"[4.5029151e-06 8.4193476e-04 6.6226326e-02 6.1072540e-01 2.4887383e-01
 6.0243338e-02 9.5695825e-03 2.4780543e-03 1.0371121e-03]",Asian,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0861_face0.png,Black,Black,Male,20-29,"[6.7354540e-07 9.9998719e-01 8.9580781e-06 1.9054930e-08 1.9408147e-07
 1.2119543e-06 1.8976136e-06]",[5.4532607e-06 9.9996912e-01 9.4921015e-06 1.5916221e-05],[1.0000000e+00 2.9815613e-08],"[3.2303419e-07 4.6689329e-05 2.7912897e-03 6.0053635e-01 3.6836344e-01
 2.7967447e-02 2.9100923e-04 3.2806138e-06 1.8747389e-07]",Black,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0862_face0.png,Latino_Hispanic,Indian,Male,30-39,"[0.13906832 0.01302815 0.54599196 0.00263283 0.0158125  0.1778423
 0.10562394]",[0.0984114  0.0206348  0.24661724 0.6343365 ],[0.98613465 0.01386539],"[5.3978634e-05 1.0544042e-03 9.9596223e-03 8.3406381e-02 5.2784848e-01
 3.5054117e-01 2.5937935e-02 1.1327494e-03 6.5209162e-05]",Others,20-39,
/scratch/project_462001220/mengting/projects_771/bias/Wan2.1/prompt2/complete_selected_faces/detected_unhappy/0863_face0.png,East Asian,Asian,Female,20-29,"[0.15951987 0.00060348 0.04805756 0.6002822  0.16829242 0.00429372
 0.01895076]",[1.3504690e-01 3.2679018e-04 8.4144753e-01 2.3178769e-02],[0.01856028 0.98143977],"[7.7083359e-06 6.0053461e-04 2.9904893e-02 5.4377276e-01 2.9902530e-01
 9.6133031e-02 2.1150049e-02 6.3624177e-03 3.0433584e-03]",Asian,20-39,0.0
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0864_face0.png,White,White,Male,20-29,"[9.3442869e-01 4.8967609e-05 5.0231781e-02 7.9930702e-04 1.0115554e-03
 1.0684206e-03 1.2411247e-02]",[9.7722226e-01 6.2871783e-05 1.8795587e-02 3.9192131e-03],[9.999914e-01 8.571985e-06],"[8.8588001e-07 3.6480335e-05 5.4241386e-03 6.9631153e-01 2.9339680e-01
 4.8135985e-03 1.6460013e-05 1.5282910e-07 2.3509754e-09]",White,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0865_face0.png,White,White,Female,20-29,"[9.9311358e-01 5.8244991e-06 2.6392599e-03 7.3464430e-04 2.5888672e-04
 1.0933499e-05 3.2369092e-03]",[8.37796211e-01 1.21886966e-04 1.62024900e-01 5.69880613e-05],[0.06661619 0.9333838 ],"[1.2501665e-06 1.5629549e-04 2.4222780e-02 3.8311806e-01 3.7868968e-01
 1.9566536e-01 1.7735891e-02 3.9368338e-04 1.7024118e-05]",White,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0866_face0.png,White,White,Female,40-49,"[9.9283940e-01 2.2413293e-07 2.1192336e-03 8.7648397e-05 2.4457970e-05
 2.3252503e-06 4.9268147e-03]",[9.9815089e-01 2.4554947e-05 1.7600021e-03 6.4419342e-05],[2.0322225e-04 9.9979675e-01],"[1.89360108e-07 6.95083963e-06 7.01449171e-04 1.10117793e-02
 1.20093435e-01 5.64042568e-01 2.89602488e-01 1.39228860e-02
 6.18265360e-04]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0867_face0.png,Latino_Hispanic,White,Male,30-39,"[7.1958028e-02 2.9180679e-04 7.6774180e-01 5.7035806e-03 6.4496677e-03
 1.2173579e-01 2.6119389e-02]",[5.8829570e-01 3.5333927e-04 1.4533015e-01 2.6602083e-01],[9.998960e-01 1.040372e-04],"[1.2694566e-04 2.8838124e-04 1.9052442e-03 8.9829750e-02 5.9263682e-01
 2.9661828e-01 1.8277200e-02 3.1195057e-04 5.4310271e-06]",Others,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0868_face0.png,White,White,Female,30-39,"[9.8992145e-01 3.6619127e-05 2.9810118e-03 4.1079306e-04 3.6385815e-04
 2.5332367e-05 6.2609552e-03]",[9.9696106e-01 2.1593395e-04 2.4950341e-03 3.2793364e-04],[0.16249247 0.8375075 ],"[7.4477873e-07 3.7612899e-05 5.5575217e-03 2.5173986e-01 5.7597059e-01
 1.5983440e-01 6.6556772e-03 1.8761380e-04 1.6046013e-05]",White,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0869_face0.png,Middle Eastern,White,Male,40-49,"[0.21655361 0.00063773 0.28921628 0.00075421 0.00294471 0.05893343
 0.43096006]",[9.9509269e-01 7.5413911e-05 1.4394507e-03 3.3924528e-03],[0.9834085  0.01659142],"[2.8676650e-06 1.4040013e-05 1.6990039e-03 8.2488939e-02 3.0725384e-01
 3.7408343e-01 1.9871435e-01 2.9626593e-02 6.1168387e-03]",Others,40-59,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0870_face0.png,White,White,Female,50-59,"[5.8513367e-01 4.4245587e-04 1.4681228e-01 1.0412196e-01 7.7853724e-02
 1.4069935e-03 8.4228851e-02]",[7.7364981e-01 3.8682407e-05 2.2530915e-01 1.0023698e-03],[0.03375449 0.96624553],"[7.3204472e-05 2.2291190e-03 2.4086464e-02 6.4753838e-02 1.7328979e-01
 2.3631158e-01 2.6826739e-01 1.7508295e-01 5.5905733e-02]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0871_face0.png,East Asian,Asian,Male,30-39,"[5.6935509e-04 3.4672445e-05 2.2992778e-03 6.9988585e-01 2.9703659e-01
 1.1065780e-04 6.3620180e-05]",[1.57431248e-04 1.03120794e-04 9.98791277e-01 9.48153145e-04],[9.9997228e-01 2.7718366e-05],"[4.25648022e-06 2.64267786e-04 1.48661975e-02 2.14283541e-01
 5.13499200e-01 2.23844200e-01 3.14484909e-02 1.72715972e-03
 6.27320624e-05]",Asian,20-39,
/scratch/project_462001220/mengting/projects_771/bias/Wan2.1/prompt2/complete_selected_faces/detected_unhappy/0872_face0.png,Middle Eastern,White,Male,30-39,"[1.9032302e-01 8.7339635e-05 8.5966624e-02 3.6123209e-05 2.3172720e-04
 4.4174924e-02 6.7918026e-01]",[9.3582803e-01 2.0633849e-04 6.6742644e-04 6.3298136e-02],[9.9999934e-01 6.3262439e-07],"[2.7812447e-07 6.6492821e-06 5.8950094e-04 1.4934832e-01 7.4254191e-01
 1.0682312e-01 6.8520819e-04 4.8966913e-06 6.4427198e-08]",White,20-39,1.0
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0873_face0.png,Middle Eastern,White,Female,30-39,"[1.9152327e-01 1.1286944e-04 3.6442559e-02 2.6381222e-04 2.9438728e-04
 7.4170833e-03 7.6394600e-01]",[9.6650904e-01 1.6094727e-03 1.8597690e-04 3.1695519e-02],[0.01386984 0.9861301 ],"[1.7911145e-06 1.4895425e-04 1.4913825e-02 4.1366917e-01 4.3631145e-01
 1.2147713e-01 1.2542455e-02 8.4563612e-04 8.9589514e-05]",White,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0874_face0.png,White,White,Female,20-29,"[0.590011   0.00166057 0.01885251 0.2536693  0.12135563 0.00419554
 0.01025554]",[0.8613708  0.00307333 0.13169914 0.00385678],[0.03941293 0.9605871 ],"[0.00040358 0.02790198 0.06937356 0.3903471  0.23921175 0.18724588
 0.04313687 0.0153456  0.0270337 ]",White,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0875_face0.png,Middle Eastern,White,Male,30-39,"[1.03883736e-01 1.34479487e-04 1.85719147e-01 1.63775403e-04
 4.50826745e-04 4.63240296e-02 6.63324058e-01]",[8.4455264e-01 6.7676971e-04 7.8297369e-03 1.4694084e-01],[9.9993855e-01 6.1407598e-05],"[1.8549565e-06 2.3355649e-05 1.4168338e-03 2.2056198e-01 7.1069390e-01
 6.6777170e-02 5.2057393e-04 4.2850734e-06 6.1689761e-08]",Others,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0876_face0.png,East Asian,Asian,Male,30-39,"[2.3551588e-03 2.7858293e-06 6.3947192e-04 9.1511720e-01 8.1821099e-02
 2.8895978e-05 3.5399466e-05]",[1.4208697e-03 3.1792756e-06 9.9850106e-01 7.4885909e-05],[9.999996e-01 3.872683e-07],"[3.4604254e-06 1.3497747e-04 1.2487029e-02 2.4835789e-01 6.5215319e-01
 8.3740078e-02 3.0109612e-03 1.1120805e-04 1.1901772e-06]",Asian,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0877_face0.png,White,White,Male,30-39,"[9.8701900e-01 5.4846432e-06 9.1170706e-04 1.8087479e-06 1.0050515e-05
 4.8121881e-05 1.2003790e-02]",[9.9987382e-01 1.1711622e-06 1.6166208e-06 1.2346590e-04],[0.99759394 0.00240608],"[7.8524681e-07 3.9925631e-05 2.9935576e-03 1.7978588e-01 6.4859432e-01
 1.6646381e-01 2.0957401e-03 2.4307570e-05 1.6879277e-06]",White,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0878_face0.png,Latino_Hispanic,White,Male,40-49,"[0.10412787 0.00958713 0.6572087  0.01548525 0.04365071 0.10519087
 0.06474949]",[0.7199576  0.00530256 0.14380069 0.13093919],[0.9961047  0.00389528],"[1.5536090e-04 3.4961753e-04 1.1679301e-03 1.9835511e-02 3.4058645e-01
 5.3528577e-01 9.9270865e-02 3.2528806e-03 9.5604912e-05]",Others,40-59,
/scratch/project_462001220/mengting/projects_771/bias/Wan2.1/prompt2/complete_selected_faces/detected_unhappy/0879_face0.png,Latino_Hispanic,White,Male,30-39,"[0.1726458  0.00128603 0.47923967 0.1310391  0.18550934 0.00530454
 0.02497562]",[0.4961489  0.0038295  0.4890117  0.01100988],[0.9982597  0.00174034],"[6.7005210e-05 5.8865390e-04 7.2940318e-03 1.0752515e-01 3.8206524e-01
 3.5113537e-01 1.3601477e-01 1.4300281e-02 1.0095022e-03]",Others,20-39,1.0
/scratch/project_462001220/mengting/projects_771/bias/Wan2.1/prompt2/complete_selected_faces/detected_unhappy/0880_face0.png,Latino_Hispanic,White,Female,30-39,"[0.37098867 0.00704342 0.3864184  0.06200891 0.06220276 0.05572052
 0.0556173 ]",[0.9554543  0.00128485 0.03001115 0.01324976],[0.07657903 0.9234209 ],"[2.0843884e-06 8.8483619e-05 2.9921353e-02 2.9621869e-01 3.9716545e-01
 2.2418395e-01 4.5627773e-02 6.3113733e-03 4.8077467e-04]",Others,20-39,0.0
/scratch/project_462001220/mengting/projects_771/bias/Wan2.1/prompt2/complete_selected_faces/detected_unhappy/0881_face0.png,Latino_Hispanic,White,Female,20-29,"[0.44533533 0.00503673 0.5046663  0.00228926 0.00197539 0.01314616
 0.02755072]",[0.9000042  0.02324762 0.00363377 0.07311441],[2.6354526e-05 9.9997365e-01],"[5.0419345e-08 2.6247786e-05 1.3123173e-02 5.5031401e-01 4.0975395e-01
 2.6414948e-02 3.6086224e-04 6.6674820e-06 1.3686696e-07]",Others,20-39,2.0
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0882_face0.png,Latino_Hispanic,Indian,Female,30-39,"[0.21380651 0.00077093 0.39820686 0.00662589 0.00629943 0.09184911
 0.2824413 ]",[0.23717402 0.01728905 0.01039745 0.7351395 ],[0.00333536 0.9966647 ],"[5.8553310e-06 2.8901338e-04 7.8493124e-03 2.7011538e-01 5.0779891e-01
 1.7873156e-01 3.3156551e-02 1.9118678e-03 1.4154566e-04]",Others,20-39,
/scratch/project_462001220/mengting/projects_771/bias/Wan2.1/prompt2/complete_selected_faces/detected_unhappy/0883_face0.png,White,White,Male,20-29,"[0.75477874 0.0016326  0.14909665 0.0074219  0.01912906 0.00520023
 0.0627408 ]",[0.81295663 0.01516891 0.12004139 0.05183312],[0.83360344 0.16639659],"[3.3679109e-05 3.7236353e-03 1.7658265e-01 3.3784923e-01 2.4359341e-01
 1.7516553e-01 4.5274764e-02 1.3463843e-02 4.3133083e-03]",White,20-39,0.0
/scratch/project_462001220/mengting/projects_771/bias/Wan2.1/prompt2/complete_selected_faces/detected_unhappy/0884_face0.png,Latino_Hispanic,Black,Male,30-39,"[4.4437017e-02 8.1261061e-02 5.6431043e-01 1.6754826e-04 6.6270173e-04
 1.8221562e-01 1.2694564e-01]",[0.19009905 0.5086812  0.01343239 0.28778738],[9.9998260e-01 1.7356453e-05],"[1.9204424e-06 2.2356557e-05 7.7808159e-04 2.2719105e-01 7.1137756e-01
 6.0225490e-02 3.9984970e-04 3.5523885e-06 7.0839278e-08]",Others,20-39,1.0
